imagefile,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,image.started,Fixation.stopped,image.stopped,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.tilt,rating.started,slider.started,text_2.started,rating.stopped,trials.slider.response,trials.slider.rt,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
D:\happyimage4.jpeg,9,9,0,up,1,0.8814090000232682,None,0,5.0,2.1464327999856323,0,9,9,3,40.62321669992525,,,,,,,,,40.615593699971214,40.62321669992525,41.606752099934965,41.62010780000128,42.1193048999412,42.219788199989125,43.10406259994488,up,1,0.8814090000232682,None,0,43.10764780000318,43.11942429991905,43.11942429991905,45.26982379995752,5.0,2.1464327999856323,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage1.jpeg,10,10,0,up,1,0.8049244000576437,None,0,3.0037037037037035,2.245849399943836,0,10,10,7,45.289277800009586,,,,,,,,,45.27236979990266,45.289277800009586,46.272622199961916,46.28630899998825,46.78550969995558,46.86913169990294,47.686673999996856,up,1,0.8049244000576437,None,0,47.69045659992844,47.70211610000115,47.70211610000115,49.95316329994239,3.0037037037037035,2.245849399943836,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage4.jpg,11,11,0,up,1,0.7005745000205934,None,0,3.985185185185185,1.7302770999958739,0,11,11,10,50.248635999974795,,,,,,,,,50.23146029992495,50.248635999974795,50.95701779995579,51.25387299992144,51.46850479999557,51.56869609991554,52.28616979997605,up,1,0.7005745000205934,None,0,52.289513999945484,52.30192359990906,52.30192359990906,54.035821700003,3.985185185185185,1.7302770999958739,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage2.jpeg,12,12,0,up,1,0.7479116000467911,None,0,5,2.2469918999122456,0,12,12,1,54.343206999939866,,,,,,,,,54.33641589991748,54.343206999939866,55.038323599961586,55.35193999996409,55.55129189998843,55.65162509994116,56.4023051999975,up,1,0.7479116000467911,None,0,56.405247399932705,56.418199299951084,56.418199299951084,58.66836439992767,5,2.2469918999122456,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage7.jpeg,13,13,0,up,1,0.8625421000178903,None,0,5.0,3.545215200050734,0,13,13,6,58.6877876999788,,,,,,,,,58.6711626999313,58.6877876999788,59.671497399918735,59.68510629993398,60.18451309995726,60.26784739992581,61.13533339998685,up,1,0.8625421000178903,None,0,61.13985679997131,61.15086789999623,61.15086789999623,64.70109529991169,5.0,3.545215200050734,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage3.jpeg,14,0,1,down,1,0.6859031999483705,None,-9,5.0,1.9141303000506014,1,0,14,2,64.7210000999039,,,,,,,,,64.703603599919,64.7210000999039,65.70413769991137,65.71765779994894,66.21700469998177,66.30049019993749,67.00087170000188,down,1,0.6859031999483705,None,-9,67.00376549991779,67.0172088999534,67.0172088999534,68.93435379990842,5.0,1.9141303000506014,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage4.jpeg,15,1,1,down,0,0.8933323000092059,None,0,3.9962962962962965,4.078998100012541,1,1,15,3,68.95383459993172,,,,,,,,,68.94659919990227,68.95383459993172,69.93692289991304,69.95073699997738,70.44999819993973,70.55024899996351,71.45110559999011,down,0,0.8933323000092059,None,0,71.45498259994201,71.46647889993619,71.46647889993619,75.55032499996014,3.9962962962962965,4.078998100012541,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage1.jpeg,16,2,1,down,1,3.2769722000230104,None,-5,3.025925925925926,3.0608932999894023,1,2,16,7,75.56978689995594,,,,,,,,,75.5533151999116,75.56978689995594,76.55292149994057,76.56657939997967,77.06596989999525,77.16623149998486,80.45066079997923,down,1,3.2769722000230104,None,-5,80.45547179994173,80.47029969992582,80.47029969992582,83.53272929997183,3.025925925925926,3.0608932999894023,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage5.jpeg,17,3,1,down,1,1.2486386999953538,None,5,1.9851851851851852,4.828686299966648,1,3,17,11,83.55236139998306,,,,,,,,,83.53547180001624,83.55236139998306,84.53560659999494,84.54928379994817,85.04877559992019,85.13216449995525,86.3830781999277,down,1,1.2486386999953538,None,5,86.38702489994466,86.39854530000594,86.39854530000594,91.23203469999135,1.9851851851851852,4.828686299966648,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage2.jpeg,18,4,1,up,1,1.4047794999787584,None,0,5,1.7617512999568135,1,4,18,1,91.25147969997488,,,,,,,,,91.23446770000737,91.25147969997488,92.2348724999465,92.24831419996917,92.74775519990362,92.84795399999712,94.26584689994343,up,1,1.4047794999787584,None,0,94.27025559998583,94.28169719991274,94.28169719991274,96.04811739991419,5,1.7617512999568135,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage5.jpeg,19,5,1,down,0,0.949679399956949,None,0,4.062962962962963,2.9952941000228748,1,5,19,4,96.0675176999066,,,,,,,,,96.05055039993022,96.0675176999066,97.05111609993037,97.06478039990179,97.56415599992033,97.64748529996723,98.59830069995951,down,0,0.949679399956949,None,0,98.60273429995868,98.61403019994032,98.61403019994032,101.6146741999546,4.062962962962963,2.9952941000228748,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage7.jpeg,20,6,1,down,1,0.5967166000045836,None,-9,1.0037037037037038,1.9462077000644058,1,6,20,13,101.63379759993404,,,,,,,,,101.61699899996165,101.63379759993404,102.6169941999251,102.63079239998478,103.1302991999546,103.23029669991229,103.83108509995509,down,1,0.5967166000045836,None,-9,103.83527809998486,103.84685400000308,103.84685400000308,105.79730219999328,1.0037037037037038,1.9462077000644058,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage6.jpeg,21,7,1,down,1,0.7398377999197692,None,-9,3.011111111111111,3.195419199997559,1,7,21,12,105.81639209995046,,,,,,,,,105.80011599999852,105.81639209995046,106.799988499959,106.81354449992068,107.31295279995538,107.3965047999518,108.14760519994888,down,1,0.7398377999197692,None,-9,108.1515302999178,108.16321369993966,108.16321369993966,111.36337949999142,3.011111111111111,3.195419199997559,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage4.jpg,22,8,1,down,1,0.767536300001666,None,-9,3.011111111111111,1.3617595999967307,1,8,22,10,111.7250584999565,,,,,,,,,111.70913969993126,111.7250584999565,112.36763729993254,112.73121829994489,112.87907579995226,112.97921589994803,113.76366529997904,down,1,0.767536300001666,None,-9,113.76829619996715,113.77911160001531,113.77911160001531,115.14625569991767,3.011111111111111,1.3617595999967307,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage1.jpeg,23,9,1,down,1,0.6562386999139562,None,9,5.0,5.846961600007489,1,9,23,0,115.18512419995386,,,,,,,,,115.15951149992179,115.18512419995386,116.14887819997966,116.19587659998797,116.66210770001635,116.76222699997015,117.42947589990217,down,1,0.6562386999139562,None,9,117.43245759990532,117.44545829994604,117.44545829994604,123.29557299998123,5.0,5.846961600007489,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage3.jpeg,24,10,1,down,1,0.7658833999885246,None,4,1.9481481481481482,2.332639400032349,1,10,24,9,123.31523979990743,,,,,,,,,123.29873079992831,123.31523979990743,124.29819379991386,124.31184380000923,124.81075750000309,124.91108979994897,125.67838309996296,down,1,0.7658833999885246,None,4,125.68026489997283,125.69480209995527,125.69480209995527,128.02872669999488,1.9481481481481482,2.332639400032349,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage6.jpeg,25,11,1,up,1,0.42521369992755353,None,0,4.011111111111111,2.4498469999525696,1,11,25,5,128.04801579995546,,,,,,,,,128.03243329992983,128.04801579995546,129.03096389991697,129.04420090001076,129.54424509999808,129.64438259997405,130.07743099995423,up,1,0.42521369992755353,None,0,130.0784147999948,130.09379219997209,130.09379219997209,132.5448740000138,4.011111111111111,2.4498469999525696,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage2.jpeg,26,12,1,up,1,0.7450227999361232,None,0,3.0074074074074075,3.1628918000496924,1,12,26,8,132.56430929992348,,,,,,,,,132.54751599999145,132.56430929992348,133.54729859996587,133.56111589993816,134.0602104999125,134.16037519997917,134.91139079991262,up,1,0.7450227999361232,None,0,134.91474619996734,134.92709050001577,134.92709050001577,138.09402650000993,3.0074074074074075,3.1628918000496924,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage7.jpeg,27,13,1,down,1,2.8815907000098377,None,-5,3.9814814814814814,2.591663599945605,1,13,27,6,138.11346629995387,,,,,,,,,138.09648359997664,138.11346629995387,139.09668299998157,139.11053309997078,139.6097282000119,139.69342809997033,142.57826129999012,down,1,2.8815907000098377,None,-5,142.58546009997372,142.5992372999899,142.5992372999899,145.19315119995736,3.9814814814814814,2.591663599945605,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage7.jpeg,28,0,2,down,0,0.6175182000733912,None,0,2.0074074074074075,2.3464553999947384,2,0,28,13,145.2125273999991,,,,,,,,,145.19555409997702,145.2125273999991,146.19612249999773,146.20973949995823,146.70906139991712,146.7925954000093,147.42665409995243,down,0,0.6175182000733912,None,0,147.43003499996848,147.44236589991488,147.44236589991488,149.79281879996415,2.0074074074074075,2.3464553999947384,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage6.jpeg,29,1,2,up,1,0.6844758000224829,None,0,3.0296296296296297,2.3794826000230387,2,1,29,12,149.8124639999587,,,,,,,,,149.79510029999074,149.8124639999587,150.79561259993352,150.8092262999853,151.3086486000102,151.39212530001532,152.09306169999763,up,1,0.6844758000224829,None,0,152.09636269998737,152.10881189990323,152.10881189990323,154.49225909996312,3.0296296296296297,2.3794826000230387,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage6.jpeg,30,2,2,up,1,0.7256029000272974,None,0,5,1.7634763999376446,2,2,30,5,154.5115409999853,,,,,,,,,154.49475089996122,154.5115409999853,155.4950422999682,155.50873010000214,156.00823259993922,156.09164449991658,156.8261829999974,up,1,0.7256029000272974,None,0,156.83019619993865,156.841773299966,156.841773299966,158.59873570001218,5,1.7634763999376446,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage5.jpeg,31,3,2,up,1,0.8371647000312805,None,0,3.9925925925925925,2.263878299971111,2,3,31,11,158.61127489991486,,,,,,,,,158.60143869998865,158.61127489991486,159.608356099925,159.608356099925,160.10872759995982,160.2079602999147,161.05848989996593,up,1,0.8371647000312805,None,0,161.06148949998897,161.0744704999961,161.0744704999961,163.34144129999913,3.9925925925925925,2.263878299971111,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage2.jpeg,32,4,2,up,1,0.5888773000333458,None,0,1.988888888888889,2.546724700019695,2,4,32,8,163.36073419998866,,,,,,,,,163.3437455999665,163.36073419998866,164.34427849994972,164.3579083000077,164.85727479995694,164.94053889997303,165.5413674999727,up,1,0.5888773000333458,None,0,165.5451101999497,165.55743379995693,165.55743379995693,168.10780409991276,1.988888888888889,2.546724700019695,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage4.jpg,33,5,2,down,0,1.5611700000008568,None,0,2.011111111111111,1.1494360000360757,2,5,33,10,168.42123420001008,,,,,,,,,168.40520479995757,168.42123420001008,169.11220579990186,169.42554159997962,169.62340819998644,169.70699510001577,171.27458089997526,down,0,1.5611700000008568,None,0,171.27872279996518,171.28989239991643,171.28989239991643,172.4404848999111,2.011111111111111,1.1494360000360757,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage2.jpeg,34,6,2,down,1,0.8959725999739021,None,1,5.0,3.7650151000125334,2,6,34,1,172.47916789993178,,,,,,,,,172.45315650000703,172.47916789993178,173.44339669996407,173.49042649997864,173.95629100000951,174.03981629991904,174.93999350001104,down,1,0.8959725999739021,None,1,174.9423236999428,174.95583989995066,174.95583989995066,178.72388659999706,5.0,3.7650151000125334,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage3.jpeg,35,7,2,down,0,1.0015227000694722,None,0,1.9962962962962962,2.949300399981439,2,7,35,9,178.74327370000537,,,,,,,,,178.72731889993884,178.74327370000537,179.72641070000827,179.73968329990748,180.23904699995182,180.33912269992288,181.3556684999494,down,0,1.0015227000694722,None,0,181.35750029992778,181.37190909998026,181.37190909998026,184.32303259999026,1.9962962962962962,2.949300399981439,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage1.jpeg,36,8,2,down,0,1.8096627000486478,None,0,5,1.7677550000371411,2,8,36,0,184.34207020001486,,,,,,,,,184.32547879999038,184.34207020001486,185.32522729993798,185.33897969999816,185.83851299993694,185.9387085000053,187.75642330001574,down,0,1.8096627000486478,None,0,187.76078769995365,187.77194289991166,187.77194289991166,189.53887499996927,5,1.7677550000371411,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage3.jpeg,37,9,2,up,0,0.6265618000179529,None,-2,5.0,2.7796124999877065,2,9,37,2,189.55779099999927,,,,,,,,,189.54110049991868,189.55779099999927,190.5418357999297,190.55537369998638,191.05488269997295,191.13843880000059,191.77251729997806,up,0,0.6265618000179529,None,-2,191.7764231999172,191.78798729996197,191.78798729996197,194.57160589995328,5.0,2.7796124999877065,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage5.jpeg,38,10,2,down,1,0.7262021999340504,None,-4,5,1.1664589999709278,2,10,38,4,194.59082599997055,,,,,,,,,194.57380389992613,194.59082599997055,195.5746013999451,195.58849449991249,196.088202899904,196.18736709991936,196.92193770001177,down,1,0.7262021999340504,None,-4,196.92599349992815,196.93783489998896,196.93783489998896,198.10468589991797,5,1.1664589999709278,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage4.jpeg,39,11,2,up,1,1.343248900026083,None,0,5,2.108299200073816,2,11,39,3,198.12457169999834,,,,,,,,,198.1165724999737,198.12457169999834,199.1078096999554,199.121357099968,199.6203538000118,199.7040754999034,201.05480529996566,up,1,1.343248900026083,None,0,201.05844829999842,201.0704635999864,201.0704635999864,203.1724640999455,5,2.108299200073816,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage1.jpeg,40,12,2,down,1,0.4938787000719458,None,6,2.9555555555555557,1.7797584999352694,2,12,40,7,203.19068379991222,,,,,,,,,203.17494830000214,203.19068379991222,204.17377759993542,204.18742460000794,204.6867928999709,204.78690659999847,205.28773639991414,down,1,0.4938787000719458,None,6,205.29131319990847,205.3033800999401,205.3033800999401,207.08722769992892,2.9555555555555557,1.7797584999352694,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage7.jpeg,41,13,2,down,1,0.5387970999581739,None,5,5,3.527998400037177,2,13,41,6,207.10624069999903,,,,,,,,,207.0896431999281,207.10624069999903,208.09010359994136,208.10363029991277,208.60318199999165,208.68676039995626,209.2378576999763,down,1,0.5387970999581739,None,5,209.24225539993495,209.25462449993938,209.25462449993938,212.78665169992018,5,3.527998400037177,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage3.jpeg,42,0,3,down,1,0.6039657000219449,None,4,4.014814814814815,2.9952343000331894,3,0,42,9,212.80642129993066,,,,,,,,,212.78902179992292,212.80642129993066,213.78935289999936,213.80294510000385,214.3025741999736,214.38598049990833,215.00370759994257,down,1,0.6039657000219449,None,4,215.0077094999142,215.01916139991954,215.01916139991954,218.01927269995213,4.014814814814815,2.9952343000331894,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage3.jpeg,43,1,3,down,1,0.5233506000367925,None,9,5,1.8971434999257326,3,1,43,2,218.0385095999809,,,,,,,,,218.02124979998916,218.0385095999809,219.02215799991973,219.0357186999172,219.53514870000072,219.6186673999764,220.15267250000034,down,1,0.5233506000367925,None,9,220.15556159999687,220.16864439996425,220.16864439996425,222.0690345999319,5,1.8971434999257326,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage5.jpeg,44,2,3,up,1,0.7172039999859408,None,0,5,1.4121085999067873,3,2,44,4,222.08833870000672,,,,,,,,,222.0711186999688,222.08833870000672,223.07173889991827,223.0853951999452,223.58477259997744,223.6853359999368,224.4189766999334,up,1,0.7172039999859408,None,0,224.42355219996534,224.43513849994633,224.43513849994633,225.8520378000103,5,1.4121085999067873,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\happyimage1.jpeg,45,3,3,up,1,0.9266475000185892,None,0,5.0,2.7115277000702918,3,3,45,0,225.87104939995334,,,,,,,,,225.85467059991788,225.87104939995334,226.85467669996433,226.8684800999472,227.3679555999115,227.45122289995197,228.38578699994832,up,1,0.9266475000185892,None,0,228.390210499987,228.40104299993254,228.40104299993254,231.11895629996434,5.0,2.7115277000702918,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage6.jpeg,46,4,3,up,1,0.6594424999784678,None,0,2.992592592592593,3.612388600013219,3,4,46,12,231.13721590000205,,,,,,,,,231.12147149990778,231.13721590000205,232.12089149991516,232.1344615999842,232.63381889997981,232.734091399936,233.40160959993955,up,1,0.6594424999784678,None,0,233.4053974999115,233.41729539993685,233.41729539993685,237.03439709998202,2.992592592592593,3.612388600013219,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage2.jpeg,47,5,3,up,1,0.9376145999412984,None,0,3.011111111111111,1.2796717999735847,3,5,47,8,237.05347449996043,,,,,,,,,237.0370847999584,237.05347449996043,238.03687179996632,238.0503053999273,238.54986729996745,238.65024769993033,239.60090829990804,up,1,0.9376145999412984,None,0,239.60429299995303,239.6167279999936,239.6167279999936,240.90104579995386,3.011111111111111,1.2796717999735847,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
D:\sadimage1.jpeg,48,6,3,down,1,0.740969100035727,None,-7,5,3.346757600083947,3,6,48,7,240.91968609998003,,,,,,,,,240.9056031999644,240.91968609998003,241.90317649999633,241.91673439997248,242.41642199992202,242.51644289994147,243.26739719999023,down,1,0.740969100035727,None,-7,243.27117119997274,243.28301099990495,243.28301099990495,246.6333291999763,5,3.346757600083947,,,,,emo5,001,2025-11-17_17h03.06.171,solo project_version2,,2025.1.1,59.95937154156694,2025-11-17 17h03.44.558503 +0530,
