imagefile,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,image.started,Fixation.stopped,image.stopped,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.tilt,rating.started,slider.started,text_2.started,rating.stopped,trials.slider.response,trials.slider.rt,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
D:\happyimage5.jpeg,58,2,4,up,1,0.6259956,None,0,5,1.0468946,4,2,58,4,375.5969941,,,,,,,,,375.57979,375.5969941,376.5805658,376.5941527,377.0935552,377.1772086,377.8113377,up,1,0.6259956,None,0,377.8149826,377.8269826,377.8269826,378.8774055,5,1.0468946,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,59,3,4,up,1,0.6734898,None,0,3.011111111,3.6457069,4,3,59,7,378.8968634,,,,,,,,,378.8796869,378.8968634,379.8801824,379.8941494,380.39353,380.4770947,381.1611503,up,1,0.6734898,None,0,381.1650294,381.176499,381.176499,384.8274029,3.011111111,3.6457069,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage4.jpeg,60,4,4,down,1,0.7312183,None,2,5,1.3276955,4,4,60,3,384.8466461,,,,,,,,,384.8385738,384.8466461,385.8296109,385.8435666,386.3427103,386.442999,387.1782701,down,1,0.7312183,None,2,387.1827897,387.1930374,387.1930374,388.526697,5,1.3276955,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,61,5,4,down,1,0.6609626,None,-6,5,0.9130302,4,5,61,0,388.5463197,,,,,,,,,388.5298175,388.5463197,389.5291667,389.5429342,390.0426133,390.1259387,390.793618,down,1,0.6609626,None,-6,390.7971802,390.8101521,390.8101521,391.7265862,5,0.9130302,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,62,6,4,up,1,0.5147454,None,0,2.996296296,2.3553454,4,6,62,12,391.7456695,,,,,,,,,391.7291289,391.7456695,392.7288762,392.7428553,393.2421733,393.3256368,393.8441,up,1,0.5147454,None,0,393.8483745,393.8586314,393.8586314,396.2090145,2.996296296,2.3553454,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,63,7,4,down,1,0.5749331,None,-5,5,2.4678233,4,7,63,5,396.2283042,,,,,,,,,396.2113419,396.2283042,397.2120533,397.2257543,397.7250832,397.8087626,398.3930637,down,1,0.5749331,None,-5,398.3975761,398.4090305,398.4090305,400.8711056,5,2.4678233,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,64,8,4,down,0,0.7163727,None,0,3.011111111,3.5787869,4,8,64,10,401.165988,,,,,,,,,401.1484519,401.165988,401.8798358,402.176664,402.3914997,402.4746355,403.1924096,down,0,0.7163727,None,0,403.1966452,403.2078439,403.2078439,406.7915203,3.011111111,3.5787869,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,65,9,4,down,1,0.6465943,None,-5,5,1.2939848,4,9,65,6,406.828873,,,,,,,,,406.8038955,406.828873,407.7942483,407.8411551,408.3074089,408.4074347,409.0595422,down,1,0.6465943,None,-5,409.0643037,409.0749177,409.0749177,410.3743777,5,1.2939848,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,66,10,4,up,1,1.3560471,None,0,5,2.8272361,4,10,66,1,410.3938672,,,,,,,,,410.377055,410.3938672,411.3772868,411.3909709,411.8902291,411.9737618,413.3419671,up,1,1.3560471,None,0,413.3477667,413.3571001,413.3571001,416.1905588,5,2.8272361,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,67,11,4,down,0,0.6231188,None,0,1.985185185,2.6629873,4,11,67,11,416.2095152,,,,,,,,,416.19313,416.2095152,417.1934138,417.2068449,417.706497,417.7899045,418.4241833,down,0,0.6231188,None,0,418.4275548,418.4396401,418.4396401,421.106774,1.985185185,2.6629873,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,68,12,4,up,1,0.6963623,None,0,5,2.5300676,4,12,68,2,421.1259104,,,,,,,,,421.1088182,421.1259104,422.1092058,422.1230481,422.6226704,422.7227096,423.4235626,up,1,0.6963623,None,0,423.4266334,423.4393199,423.4393199,425.9728961,5,2.5300676,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,69,13,4,down,1,1.2361943,None,3,4.003703704,3.6783827,4,13,69,13,425.9917772,,,,,,,,,425.9755119,425.9917772,426.9757313,426.9893399,427.4886952,427.5723871,428.8236107,down,1,1.2361943,None,3,428.8276145,428.8389081,428.8389081,432.5222942,4.003703704,3.6783827,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,70,0,5,down,1,7.1233852,None,1,3.962962963,1.7942079,5,0,70,6,432.5418678,,,,,,,,,432.5263815,432.5418678,433.5251104,433.5386279,434.0382417,434.1216922,441.2557645,down,1,7.1233852,None,1,441.2606737,441.2736364,441.2736364,443.0714066,3.962962963,1.7942079,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,71,1,5,down,0,1.5110403,None,0,5,1.0601973,5,1,71,1,443.0907586,,,,,,,,,443.074369,443.0907586,444.073914,444.0874122,444.5868457,444.6707254,446.1891193,down,0,1.5110403,None,0,446.1944679,446.2072074,446.2072074,447.2707345,5,1.0601973,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage3.jpeg,72,2,5,down,0,0.7559511,None,0,5,1.0452868,5,2,72,9,447.2903431,,,,,,,,,447.273594,447.2903431,448.2740573,448.2873565,448.7864903,448.8701308,449.6378732,down,0,0.7559511,None,0,449.6424086,449.6536539,449.6536539,450.7040773,5,1.0452868,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,73,3,5,down,0,0.6272803,None,0,5,0.9661431,5,3,73,0,450.723409,,,,,,,,,450.7071734,450.723409,451.7067099,451.7195559,452.2191106,452.3199457,452.9529713,down,0,0.6272803,None,0,452.9547978,452.9691446,452.9691446,453.9375303,5,0.9661431,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,74,4,5,down,0,0.6133178,None,0,2.977777778,2.232635,5,4,74,7,453.9560958,,,,,,,,,453.9399201,453.9560958,454.9395196,454.9531353,455.4522838,455.5524407,456.1690885,down,0,0.6133178,None,0,456.170682,456.1855096,456.1855096,458.4198919,2.977777778,2.232635,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,75,5,5,down,1,0.8654548,None,6,2.977777778,1.028954,5,5,75,12,458.4388001,,,,,,,,,458.4221314,458.4388001,459.4224001,459.436192,459.9355681,460.0355909,460.9033935,down,1,0.8654548,None,6,460.907508,460.9187727,460.9187727,461.9526997,2.977777778,1.028954,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage4.jpeg,76,6,5,up,1,1.3566378,None,0,5,1.0785662,5,6,76,3,461.9719405,,,,,,,,,461.9649852,461.9719405,462.9555262,462.9690892,463.4685817,463.5520174,464.9198655,up,1,1.3566378,None,0,464.9253665,464.937287,464.937287,466.0190767,5,1.0785662,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage2.jpeg,77,7,5,down,1,0.5726503,None,-8,2.996296296,8.3284541,5,7,77,8,466.0384194,,,,,,,,,466.0217514,466.0384194,467.0221586,467.0356616,467.5347547,467.6185447,468.2031456,down,1,0.5726503,None,-8,468.2072113,468.2180796,468.2180796,476.5515106,2.996296296,8.3284541,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,78,8,5,down,0,1.6745776,None,0,2.996296296,1.0123626,5,8,78,11,476.5704012,,,,,,,,,476.5546054,476.5704012,477.5543001,477.5676597,478.0671026,478.1673039,479.8516669,down,0,1.6745776,None,0,479.8555868,479.8670353,479.8670353,480.8839974,2.996296296,1.0123626,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,79,9,5,down,0,0.8090168,None,0,2.996296296,1.0451877,5,9,79,10,481.1694651,,,,,,,,,481.1524056,481.1694651,481.8886044,482.1687711,482.4002102,482.4835636,483.301317,down,0,0.8090168,None,0,483.3053545,483.3169541,483.3169541,484.3672227,2.996296296,1.0451877,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,80,10,5,down,1,0.584948,None,6,5,1.0958998,5,10,80,5,484.40622,,,,,,,,,484.3800756,484.40622,485.3699462,485.4168947,485.8829286,485.9663547,486.5670746,down,1,0.584948,None,6,486.5711374,486.582995,486.582995,487.6837441,5,1.0958998,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,81,11,5,up,1,0.7268421,None,0,5,2.0456343,5,11,81,2,487.7030429,,,,,,,,,487.6861306,487.7030429,488.6862338,488.6997599,489.1994386,489.2996329,490.0339426,up,1,0.7268421,None,0,490.0378931,490.0494432,490.0494432,492.0996198,5,2.0456343,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage5.jpeg,82,12,5,down,1,0.7244528,None,2,5,0.877996,5,12,82,4,492.1186465,,,,,,,,,492.1019569,492.1186465,493.1023244,493.1160543,493.6155436,493.6990394,494.4334761,down,1,0.7244528,None,2,494.4383665,494.448755,494.448755,495.3326471,5,0.877996,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,83,13,5,down,1,1.7287602,None,5,3.011111111,2.4443335,5,13,83,13,495.3520093,,,,,,,,,495.3354195,495.3520093,496.3354938,496.3491604,496.8484867,496.9320399,498.6668143,down,1,1.7287602,None,5,498.6713718,498.6836101,498.6836101,501.1320493,3.011111111,2.4443335,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,84,0,6,down,1,0.6614139,None,-10,2.996296296,1.8287893,6,0,84,13,501.1509176,,,,,,,,,501.1344544,501.1509176,502.1352134,502.1489737,502.6482932,502.731585,503.3994411,down,1,0.6614139,None,-10,503.4031168,503.4146324,503.4146324,505.2487959,2.996296296,1.8287893,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage5.jpeg,85,1,6,up,1,0.3959716,None,0,5,1.7283194,6,1,85,4,505.2675634,,,,,,,,,505.2512527,505.2675634,506.2511329,506.2649522,506.7644298,506.8644669,507.265721,up,1,0.3959716,None,0,507.2700662,507.2806453,507.2806453,509.0146858,5,1.7283194,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,86,2,6,down,0,1.0060573,None,0,5,1.812655,6,2,86,1,509.0342159,,,,,,,,,509.0174235,509.0342159,510.0177394,510.0312036,510.5304701,510.6140293,511.6316024,down,0,1.0060573,None,0,511.6353204,511.6472262,511.6472262,513.4643318,5,1.812655,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,87,3,6,down,0,0.6343184,None,0,5,0.8283338,6,3,87,0,513.4836421,,,,,,,,,513.4667494,513.4836421,514.4670844,514.48075,514.9798815,515.0802244,515.7311876,down,0,0.6343184,None,0,515.7357168,515.7466931,515.7466931,516.5804617,5,0.8283338,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,88,4,6,down,0,1.9140058,None,0,5,0.8729493,6,4,88,5,516.599733,,,,,,,,,516.5836643,516.599733,517.5834682,517.5969295,518.0963603,518.1799095,520.0988524,down,0,1.9140058,None,0,520.1034799,520.1152216,520.1152216,520.9833981,5,0.8729493,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage4.jpeg,89,5,6,down,1,1.016389,None,-5,5,1.5661483,6,5,89,3,521.0024902,,,,,,,,,520.9959037,521.0024902,521.9829748,522.0134427,522.495886,522.5961747,523.6142343,down,1,1.016389,None,-5,523.6190628,523.62966,523.62966,525.1903579,5,1.5661483,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,90,6,6,down,0,0.8593,None,0,2.985185185,3.5868145,6,6,90,11,525.1996303,,,,,,,,,525.192663,525.1996303,526.1964223,526.1964223,526.694989,526.7953347,527.663311,down,0,0.8593,None,0,527.6664525,527.6789422,527.6789422,531.2627638,2.985185185,3.5868145,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,91,7,6,down,0,1.0086216,None,0,3.011111111,2.3151545,6,7,91,7,531.2822023,,,,,,,,,531.266243,531.2822023,532.2654778,532.2787055,532.77767,532.878184,533.8950412,down,0,1.0086216,None,0,533.897749,533.9110559,533.9110559,536.229111,3.011111111,2.3151545,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,92,8,6,up,0,0.7479801,None,1,4.47037037,2.3629934,6,8,92,2,536.248274,,,,,,,,,536.2325014,536.248274,537.2311096,537.2449259,537.74432,537.8444894,538.59533,up,0,0.7479801,None,1,538.5988668,538.6111579,538.6111579,540.9787575,4.47037037,2.3629934,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage2.jpeg,93,9,6,down,0,0.270351,None,0,3.988888889,1.2970889,6,9,93,8,540.9971642,,,,,,,,,540.9813561,540.9971642,541.9809645,541.9949272,542.4939542,542.5939609,542.8782852,down,0,0.270351,None,0,542.8813305,542.8939858,542.8939858,544.1943651,3.988888889,1.2970889,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage3.jpeg,94,10,6,down,1,0.6529688,None,-3,3.988888889,1.2953024,6,10,94,9,544.2137803,,,,,,,,,544.1967529,544.2137803,545.1974653,545.2114622,545.7105295,545.7940641,546.4616978,down,1,0.6529688,None,-3,546.4659732,546.4772044,546.4772044,547.7774985,3.988888889,1.2953024,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,95,11,6,up,0,0.3671139,None,8,5,1.1684411,6,11,95,6,547.7969598,,,,,,,,,547.7799997,547.7969598,548.7802042,548.7940886,549.293472,549.3769899,549.7460981,up,0,0.3671139,None,8,549.7522471,549.7630459,549.7630459,550.927325,5,1.1684411,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,96,12,6,down,1,0.7653926,None,-3,2.977777778,5.0935024,6,12,96,12,550.9467029,,,,,,,,,550.9296344,550.9467029,551.9299822,551.9437311,552.443273,552.5267666,553.2951962,down,1,0.7653926,None,-3,553.3006372,553.3109744,553.3109744,558.4100412,2.977777778,5.0935024,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,97,13,6,down,1,0.6624638,None,-6,3.033333333,1.046882,6,13,97,10,558.696624,,,,,,,,,558.6793205,558.696624,559.4140055,559.6941911,559.9255491,560.0255734,560.6933783,down,1,0.6624638,None,-6,560.6964701,560.708972,560.708972,561.7595623,3.033333333,1.046882,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage4.jpeg,98,0,7,up,1,0.6526716,None,0,5,1.8122829,7,0,98,3,561.8068036,,,,,,,,,561.7808069,561.8068036,562.7621807,562.8091978,563.2751421,563.3755425,564.0427556,up,1,0.6526716,None,0,564.0468492,564.0586792,564.0586792,565.875827,5,1.8122829,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,99,1,7,up,1,0.6018028,None,0,4.007407407,1.512444,7,1,99,7,565.8948725,,,,,,,,,565.8784252,565.8948725,566.8784142,566.8921046,567.3915451,567.4754047,568.0928346,up,1,0.6018028,None,0,568.0968296,568.1082605,568.1082605,569.6253577,4.007407407,1.512444,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,100,2,7,down,1,0.5911712,None,9,5,1.1294375,7,2,100,5,569.6448651,,,,,,,,,569.6277306,569.6448651,570.6281916,570.6418505,571.141336,571.2247299,571.8255778,down,1,0.5911712,None,9,571.829106,571.8413358,571.8413358,572.9753645,5,1.1294375,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,101,3,7,down,0,0.7803353,None,0,5,1.2954992,7,3,101,2,572.9941607,,,,,,,,,572.9778932,572.9941607,573.9777081,573.9914584,574.4908033,574.5908036,575.375826,down,0,0.7803353,None,0,575.3799337,575.3908329,575.3908329,576.691632,5,1.2954992,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,102,4,7,down,0,0.7055513,None,0,5,1.5286704,7,4,102,0,576.7103439,,,,,,,,,576.6940018,576.7103439,577.6941968,577.7078345,578.2071666,578.3073805,579.026225,down,0,0.7055513,None,0,579.0295585,579.0403973,579.0403973,580.5741873,5,1.5286704,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,103,5,7,down,1,0.7862038,None,0,3,2.2624837,7,5,103,11,580.5935359,,,,,,,,,580.576456,580.5935359,581.577341,581.5909858,582.0902882,582.1736877,582.9749252,down,1,0.7862038,None,0,582.9792863,582.9900061,582.9900061,585.2572853,3,2.2624837,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage5.jpeg,104,6,7,up,1,0.6954171,None,0,5,1.1136171,7,6,104,4,585.2760963,,,,,,,,,585.2595138,585.2760963,586.2597158,586.2738281,586.7729195,586.8730994,587.5737753,up,1,0.6954171,None,0,587.5768487,587.589623,587.589623,588.7069617,5,1.1136171,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage2.jpeg,105,7,7,down,0,0.28077,None,0,3.018518519,2.5457119,7,7,105,8,588.7263179,,,,,,,,,588.7093691,588.7263179,589.7095374,589.7232594,590.2225333,590.3227545,590.607629,down,0,0.28077,None,0,590.6110729,590.6226596,590.6226596,593.1733809,3.018518519,2.5457119,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,106,8,7,down,1,1.0449449,None,-4,3.014814815,1.0933302,7,8,106,13,593.1923861,,,,,,,,,593.17597,593.1923861,594.1759077,594.1895729,594.6887689,594.7889781,595.8400763,down,1,1.0449449,None,-4,595.8466999,595.8640763,595.8640763,596.9558698,3.014814815,1.0933302,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage3.jpeg,107,9,7,down,1,0.7917717,None,-9,3,0.8966677,7,9,107,9,596.9752219,,,,,,,,,596.9584067,596.9752219,597.9587981,597.972566,598.4719588,598.5552893,599.3564449,down,1,0.7917717,None,-9,599.3604347,599.3722886,599.3722886,600.2721997,3,0.8966677,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,108,10,7,up,1,0.6074161,None,0,3.966666667,1.8473384,7,10,108,12,600.2913778,,,,,,,,,600.2745335,600.2913778,601.2752777,601.2889665,601.7879653,601.8716128,602.4891803,up,1,0.6074161,None,0,602.4927208,602.5050549,602.5050549,604.3552101,3.966666667,1.8473384,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,109,11,7,up,1,0.1649474,None,0,5,1.0457377,7,11,109,1,604.374627,,,,,,,,,604.3577576,604.374627,605.3579786,605.3716907,605.8709987,605.9545422,606.122983,up,1,0.1649474,None,0,606.1263805,606.1391779,606.1391779,607.1882874,5,1.0457377,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,110,12,7,down,0,0.3113223,None,0,1,1.4804285,7,12,110,10,607.4774664,,,,,,,,,607.4609678,607.4774664,608.1924801,608.4894991,608.7040868,608.7874671,609.1048706,down,0,0.3113223,None,0,609.1079884,609.1209157,609.1209157,610.6049451,1,1.4804285,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,111,13,7,up,1,0.938419,None,0,5,1.3130362,7,13,111,6,610.6439151,,,,,,,,,610.6179287,610.6439151,611.6076147,611.6544783,612.1204196,612.2206579,613.1717724,up,1,0.938419,None,0,613.1754196,613.1870607,613.1870607,614.503998,5,1.3130362,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage3.jpeg,112,0,8,down,0,0.5835015,None,0,2.996296296,2.0515795,8,0,112,9,614.5234997,,,,,,,,,614.5063379,614.5234997,615.5071983,615.5505966,616.0194648,616.1036224,616.7033691,down,0,0.5835015,None,0,616.7046489,616.7196578,616.7196578,618.7708414,2.996296296,2.0515795,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,113,1,8,down,0,0.6980812,None,0,3.011111111,1.0777908,8,1,113,12,618.7900603,,,,,,,,,618.7744222,618.7900603,619.7791614,619.7866785,620.2861997,620.3862687,621.0873991,down,0,0.6980812,None,0,621.0927582,621.1045912,621.1045912,622.1868942,3.011111111,1.0777908,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,114,2,8,up,1,1.3595041,None,0,5,1.5453233,8,2,114,2,622.2062728,,,,,,,,,622.1892933,622.2062728,623.1891943,623.2031745,623.7024429,623.8027134,625.1702455,up,1,1.3595041,None,0,625.1752176,625.1857493,625.1857493,626.7363121,5,1.5453233,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,115,3,8,down,1,0.9589627,None,9,5,1.2801286,8,3,115,10,627.0273793,,,,,,,,,627.0106536,627.0273793,627.7405985,628.0375929,628.25232,628.335873,629.3029021,down,1,0.9589627,None,9,629.3061784,629.3187267,629.3187267,630.6026088,5,1.2801286,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,116,4,8,up,1,2.0020194,None,0,3.007407407,2.2621206,8,4,116,11,630.6414013,,,,,,,,,630.6159344,630.6414013,631.6057082,631.6524674,632.1183495,632.201922,634.2196453,up,1,2.0020194,None,0,634.2236749,634.2352381,634.2352381,636.5019383,3.007407407,2.2621206,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,117,5,8,up,1,1.1769371,None,0,5,1.2628229,8,5,117,5,636.52126,,,,,,,,,636.504441,636.52126,637.5046776,637.5183297,638.0180556,638.1014133,639.2857206,up,1,1.1769371,None,0,639.289194,639.3012375,639.3012375,640.5682259,5,1.2628229,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage5.jpeg,118,6,8,down,1,0.7693661,None,-8,5,0.9130526,8,6,118,4,640.5875215,,,,,,,,,640.5706754,640.5875215,641.5712505,641.5847034,642.0840784,642.167598,642.9518944,down,1,0.7693661,None,-8,642.9561426,642.9674312,642.9674312,643.8846295,5,0.9130526,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
