thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
21,0,21,"[np.float64(-0.38333333333333336), np.float64(-0.31203703703703706)]","[np.float64(-0.17037037037037037), np.float64(-0.10277777777777777)]","[0, 0]","[0, 0]","[1, 1]","[0.0008157000120263547, 1.2521129000233486]","[None, 'target']",21,0,21,0,48.51166120002745,,5,48.49958120001247,48.51166120002745,48.51166120002745,0.04392019999795593,49.7519521000213,"[np.float64(-0.38333333333333336), np.float64(-0.31203703703703706)]","[np.float64(-0.17037037037037037), np.float64(-0.10277777777777777)]","[0, 0]","[0, 0]","[1, 1]","[0.0008157000120263547, 1.2521129000233486]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
22,0,22,[np.float64(0.12037037037037036)],[np.float64(0.44814814814814813)],[0],[0],[1],[1.7177711999975145],['target'],22,0,22,0,49.815579200017964,,10,49.80096290001529,49.815579200017964,49.815579200017964,0.048287600016919896,51.51882980001392,[np.float64(0.12037037037037036)],[np.float64(0.44814814814814813)],[0],[0],[1],[1.7177711999975145],['target'],005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
23,0,23,"[np.float64(0.12037037037037036), np.float64(0.08611111111111111)]","[np.float64(0.44814814814814813), np.float64(0.2222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0006617999752052128, 1.42356589998235]","[None, 'target']",23,0,23,0,51.57721130002756,,10,51.56059050001204,51.57721130002756,51.57721130002756,0.04151559999445453,52.98427490002359,"[np.float64(0.12037037037037036), np.float64(0.08611111111111111)]","[np.float64(0.44814814814814813), np.float64(0.2222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0006617999752052128, 1.42356589998235]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
24,0,24,"[np.float64(0.08611111111111111), np.float64(-0.2574074074074074)]","[np.float64(0.2222222222222222), np.float64(-0.001851851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0008626999915577471, 1.7698099999979604]","[None, 'target']",24,0,24,0,53.04654190002475,,10,53.03093740000622,53.04654190002475,53.04654190002475,0.04617519999737851,54.800840000010794,"[np.float64(0.08611111111111111), np.float64(-0.2574074074074074)]","[np.float64(0.2222222222222222), np.float64(-0.001851851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0008626999915577471, 1.7698099999979604]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
25,0,25,"[np.float64(-0.2574074074074074), np.float64(0.2972222222222222)]","[np.float64(-0.001851851851851852), np.float64(-0.37962962962962965)]","[0, 0]","[0, 0]","[1, 1]","[0.000667200016323477, 1.6652537000190932]","[None, 'target']",25,0,25,0,54.82946790001006,,5,54.819760400016094,54.82946790001006,54.82946790001006,0.018467199988663197,56.48514250002336,"[np.float64(-0.2574074074074074), np.float64(0.2972222222222222)]","[np.float64(-0.001851851851851852), np.float64(-0.37962962962962965)]","[0, 0]","[0, 0]","[1, 1]","[0.000667200016323477, 1.6652537000190932]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
26,0,26,[np.float64(-0.1259259259259259)],[np.float64(-0.15925925925925927)],[0],[0],[1],[1.3541484999877866],['target'],26,0,26,0,56.54812060002587,,10,56.53397800002131,56.54812060002587,56.54812060002587,0.04851209998014383,57.88834940001834,[np.float64(-0.1259259259259259)],[np.float64(-0.15925925925925927)],[0],[0],[1],[1.3541484999877866],['target'],005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
27,0,27,"[np.float64(-0.1259259259259259), np.float64(-0.10925925925925926)]","[np.float64(-0.15925925925925927), np.float64(-0.47314814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0006813000072725117, 1.5551193999999668]","[None, 'target']",27,0,27,0,57.960464900010265,,10,57.94551760001923,57.960464900010265,57.960464900010265,0.056635199987795204,59.50088920001872,"[np.float64(-0.1259259259259259), np.float64(-0.10925925925925926)]","[np.float64(-0.15925925925925927), np.float64(-0.47314814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0006813000072725117, 1.5551193999999668]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
28,0,28,"[np.float64(-0.10925925925925926), np.float64(-0.12037037037037036)]","[np.float64(-0.47314814814814815), np.float64(-0.19074074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0010457999887876213, 1.4866669999901205]","[None, 'target']",28,0,28,0,59.54194070000085,,5,59.53059700000449,59.54194070000085,59.54194070000085,0.028942099976120517,61.01746150001418,"[np.float64(-0.10925925925925926), np.float64(-0.12037037037037036)]","[np.float64(-0.47314814814814815), np.float64(-0.19074074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0010457999887876213, 1.4866669999901205]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
29,0,29,"[np.float64(-0.12037037037037036), np.float64(0.3351851851851852)]","[np.float64(-0.19074074074074074), np.float64(0.10185185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.0006311000033747405, 1.782424600009108]","[None, 'target']",29,0,29,0,61.08393320001778,,10,61.068680700002005,61.08393320001778,61.08393320001778,0.05050320000736974,62.85122140002204,"[np.float64(-0.12037037037037036), np.float64(0.3351851851851852)]","[np.float64(-0.19074074074074074), np.float64(0.10185185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.0006311000033747405, 1.782424600009108]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
30,0,30,"[np.float64(0.3351851851851852), np.float64(-0.4398148148148148)]","[np.float64(0.10185185185185185), np.float64(0.42685185185185187)]","[0, 0]","[0, 0]","[1, 1]","[0.0009500000160187483, 1.684262900002068]","[None, 'target']",30,0,30,0,62.89348510000855,,5,62.88361360001727,62.89348510000855,62.89348510000855,0.031910899997456,64.56800320002367,"[np.float64(0.3351851851851852), np.float64(-0.4398148148148148)]","[np.float64(0.10185185185185185), np.float64(0.42685185185185187)]","[0, 0]","[0, 0]","[1, 1]","[0.0009500000160187483, 1.684262900002068]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
31,0,31,"[np.float64(-0.4398148148148148), np.float64(0.37037037037037035)]","[np.float64(0.42685185185185187), np.float64(-0.31296296296296294)]","[0, 0]","[0, 0]","[1, 1]","[0.0006442999874707311, 2.1014059000008274]","[None, 'target']",31,0,31,0,64.60949360000086,,5,64.59976860001916,64.60949360000086,64.60949360000086,0.031360399996628985,66.70152070000768,"[np.float64(-0.4398148148148148), np.float64(0.37037037037037035)]","[np.float64(0.42685185185185187), np.float64(-0.31296296296296294)]","[0, 0]","[0, 0]","[1, 1]","[0.0006442999874707311, 2.1014059000008274]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
32,0,32,[np.float64(0.2361111111111111)],[np.float64(-0.2796296296296296)],[0],[0],[1],[1.0880524000094738],['target'],32,0,32,0,66.77675060002366,,10,66.76168840000173,66.77675060002366,66.77675060002366,0.05928469999344088,67.84981550002703,[np.float64(0.2361111111111111)],[np.float64(-0.2796296296296296)],[0],[0],[1],[1.0880524000094738],['target'],005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
33,0,33,"[np.float64(0.2361111111111111), np.float64(-0.24722222222222223)]","[np.float64(-0.28055555555555556), np.float64(0.4009259259259259)]","[0, 0]","[0, 0]","[1, 1]","[0.0008384999819099903, 1.5982871000014711]","[None, 'target']",33,0,33,0,67.87914120001369,,5,67.86900730000343,67.87914120001369,67.87914120001369,0.01900299999397248,69.4675270000007,"[np.float64(0.2361111111111111), np.float64(-0.24722222222222223)]","[np.float64(-0.28055555555555556), np.float64(0.4009259259259259)]","[0, 0]","[0, 0]","[1, 1]","[0.0008384999819099903, 1.5982871000014711]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
34,0,34,[np.float64(-0.02962962962962963)],[np.float64(0.18981481481481483)],[0],[0],[1],[1.2833906000014395],['target'],34,0,34,0,69.52999050001381,,10,69.51568950002547,69.52999050001381,69.52999050001381,0.04748729997663759,70.79914720001398,[np.float64(-0.02962962962962963)],[np.float64(0.18981481481481483)],[0],[0],[1],[1.2833906000014395],['target'],005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
35,0,35,"[np.float64(-0.02962962962962963), np.float64(-0.07407407407407407)]","[np.float64(0.18981481481481483), np.float64(0.3712962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0006714999908581376, 1.0670276999881025]","[None, 'target']",35,0,35,0,70.84802940001828,,10,70.83230410001124,70.84802940001828,70.84802940001828,0.03285039999173023,71.89940210001078,"[np.float64(-0.02962962962962963), np.float64(-0.07407407407407407)]","[np.float64(0.18981481481481483), np.float64(0.3712962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0006714999908581376, 1.0670276999881025]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
36,0,36,"[np.float64(-0.07407407407407407), np.float64(0.13055555555555556)]","[np.float64(0.3712962962962963), np.float64(-0.31296296296296294)]","[0, 0]","[0, 0]","[1, 1]","[0.001353600004222244, 1.5151429999968968]","[None, 'target']",36,0,36,0,71.92931200002204,,5,71.91932169999927,71.92931200002204,71.92931200002204,0.019590099982451648,73.43466290002107,"[np.float64(-0.07407407407407407), np.float64(0.13055555555555556)]","[np.float64(0.3712962962962963), np.float64(-0.31296296296296294)]","[0, 0]","[0, 0]","[1, 1]","[0.001353600004222244, 1.5151429999968968]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
37,0,37,[np.float64(0.18055555555555555)],[np.float64(-0.43148148148148147)],[0],[0],[1],[1.8759877000120468],['target'],37,0,37,0,73.5044439000194,,10,73.48943040001905,73.5044439000194,73.5044439000194,0.05427700001746416,75.36548290000064,[np.float64(0.18055555555555555)],[np.float64(-0.43148148148148147)],[0],[0],[1],[1.8759877000120468],['target'],005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
38,0,38,"[np.float64(0.18055555555555555), np.float64(0.09444444444444444)]","[np.float64(-0.43148148148148147), np.float64(0.4787037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0009569000103510916, 1.7288803000119515]","[None, 'target']",38,0,38,0,75.3978678000276,,5,75.38710730001912,75.3978678000276,75.3978678000276,0.02145219998783432,77.11605860001873,"[np.float64(0.18055555555555555), np.float64(0.09444444444444444)]","[np.float64(-0.43148148148148147), np.float64(0.4787037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0009569000103510916, 1.7288803000119515]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
39,0,39,"[np.float64(0.09444444444444444), np.float64(0.11388888888888889)]","[np.float64(0.4787037037037037), np.float64(-0.007407407407407408)]","[0, 0]","[0, 0]","[1, 1]","[0.0007310999790206552, 1.4171791999833658]","[None, 'target']",39,0,39,0,77.1632757000043,,10,77.14806720000342,77.1632757000043,77.1632757000043,0.03171629999997094,78.56547350002802,"[np.float64(0.09444444444444444), np.float64(0.11388888888888889)]","[np.float64(0.4787037037037037), np.float64(-0.007407407407407408)]","[0, 0]","[0, 0]","[1, 1]","[0.0007310999790206552, 1.4171791999833658]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
40,0,40,"[np.float64(0.11388888888888889), np.float64(0.06759259259259259)]","[np.float64(-0.007407407407407408), np.float64(-0.04537037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0007941999938338995, 1.181314499990549]","[None, 'target']",40,0,40,0,78.61741800000891,,10,78.60151850001421,78.61741800000891,78.61741800000891,0.03521959998761304,79.7829819000035,"[np.float64(0.11388888888888889), np.float64(0.06759259259259259)]","[np.float64(-0.007407407407407408), np.float64(-0.04537037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0007941999938338995, 1.181314499990549]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
41,0,41,"[np.float64(0.06759259259259259), np.float64(-0.2564814814814815)]","[np.float64(-0.04537037037037037), np.float64(0.005555555555555556)]","[0, 0]","[0, 0]","[1, 1]","[0.000663200014969334, 1.1064983000105713]","[None, 'target']",41,0,41,0,79.82073030000902,,5,79.80934180002077,79.82073030000902,79.82073030000902,0.025995600008172914,80.91597430000547,"[np.float64(0.06759259259259259), np.float64(-0.2564814814814815)]","[np.float64(-0.04537037037037037), np.float64(0.005555555555555556)]","[0, 0]","[0, 0]","[1, 1]","[0.000663200014969334, 1.1064983000105713]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
42,0,42,"[np.float64(-0.2564814814814815), np.float64(-0.05555555555555555)]","[np.float64(0.005555555555555556), np.float64(0.4027777777777778)]","[0, 0]","[0, 0]","[1, 1]","[0.0005557000113185495, 1.9192374999984168]","[None, 'target']",42,0,42,0,80.95850670000073,,5,80.9485114000272,80.95850670000073,80.95850670000073,0.03179629999794997,82.86810100000002,"[np.float64(-0.2564814814814815), np.float64(-0.05555555555555555)]","[np.float64(0.005555555555555556), np.float64(0.4027777777777778)]","[0, 0]","[0, 0]","[1, 1]","[0.0005557000113185495, 1.9192374999984168]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
43,0,43,"[np.float64(-0.05555555555555555), np.float64(0.47685185185185186)]","[np.float64(0.4027777777777778), np.float64(0.3648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.0008653999830130488, 1.5028532999858726]","[None, 'target']",43,0,43,0,82.9261577000143,,5,82.91341220002505,82.9261577000143,82.9261577000143,0.04446449998067692,84.41667710000183,"[np.float64(-0.05555555555555555), np.float64(0.47685185185185186)]","[np.float64(0.4027777777777778), np.float64(0.3648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.0008653999830130488, 1.5028532999858726]","[None, 'target']",005,001,2025-09-30_20h40.14.319,Visual Search,,2025.1.1,60.061575120214684,2025-09-30 20h40.23.843514 +0530,
