pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,seq.thisRepN,seq.thisTrialN,seq.thisN,seq.thisIndex,ran.thisRepN,ran.thisTrialN,ran.thisN,ran.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,seq.key_resp.keys,seq.key_resp.corr,seq.key_resp.rt,seq.key_resp.duration,trial2.started,fixation2.started,lineA.started,lineB.started,lineC.started,lineD.started,fixation2.stopped,probe2.started,key_resp_2.started,trial2.stopped,ran.key_resp_2.keys,ran.key_resp_2.corr,ran.key_resp_2.rt,ran.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,11,3,2,z,1,0.30497490003472194,None,,,,,2,3,11,3,,,,,27.5531098000356,,27.53814620000776,27.5531098000356,28.55275100003928,28.55275100003928,28.55275100003928,28.55275100003928,28.55275100003928,29.552733100019395,29.552733100019395,29.870578400033992,z,1,0.30497490003472194,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,12,0,3,x,1,0.3352362000150606,None,,,,,3,0,12,0,,,,,29.88609800004633,,29.871486500022,29.88609800004633,30.886346900020726,30.886346900020726,30.886346900020726,30.886346900020726,30.886346900020726,31.886233400029596,31.886233400029596,32.23707000003196,x,1,0.3352362000150606,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,13,1,3,v,1,0.14080910000484437,None,,,,,3,1,13,1,,,,,32.25278440001421,,32.23813730000984,32.25278440001421,33.23618050001096,33.23618050001096,33.23618050001096,33.23618050001096,33.252776800014544,34.25266749999719,34.25266749999719,34.40408080001362,v,1,0.14080910000484437,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,14,2,3,c,1,0.2805586000322364,None,,,,,3,2,14,2,,,,,34.41936749999877,,34.405422000039835,34.41936749999877,35.419210500025656,35.419210500025656,35.419210500025656,35.419210500025656,35.419210500025656,36.41925939999055,36.41925939999055,36.703970100032166,c,1,0.2805586000322364,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,15,3,3,z,1,0.35861100000329316,None,,,,,3,3,15,3,,,,,36.71917699999176,,36.705201100034174,36.71917699999176,37.719019400014076,37.719019400014076,37.719019400014076,37.719019400014076,37.719019400014076,38.718973400013056,38.718973400013056,39.08713350002654,z,1,0.35861100000329316,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,16,0,4,x,1,1.2541104999836534,None,,,,,4,0,16,0,,,,,39.10216940002283,,39.0885566000361,39.10216940002283,40.10218129999703,40.10218129999703,40.10218129999703,40.10218129999703,40.10218129999703,41.10199769999599,41.10199769999599,42.3697652000119,x,1,1.2541104999836534,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,17,1,4,v,1,0.5898921000189148,None,,,,,4,1,17,1,,,,,42.38511050003581,,42.37100440001814,42.38511050003581,43.38515740004368,43.38515740004368,43.38515740004368,43.38515740004368,43.38515740004368,44.38502610003343,44.38502610003343,44.98649949999526,v,1,0.5898921000189148,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,18,2,4,c,1,0.5009503000183031,None,,,,,4,2,18,2,,,,,45.001616100023966,,44.98783920001006,45.001616100023966,46.0015547000221,46.0015547000221,46.0015547000221,46.0015547000221,46.0015547000221,47.00134140002774,47.00134140002774,47.51979220000794,c,1,0.5009503000183031,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,19,3,4,z,1,1.1457745999796316,None,,,,,4,3,19,3,,,,,47.5347185000428,,47.52127309999196,47.5347185000428,48.53461319999769,48.53461319999769,48.53461319999769,48.53461319999769,48.53461319999769,49.534451899991836,49.534451899991836,50.685805100016296,z,1,1.1457745999796316,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,20,0,5,x,1,0.23725119995651767,None,,,,,5,0,20,0,,,,,50.70110210002167,,50.68708850000985,50.70110210002167,51.70109540002886,51.70109540002886,51.70109540002886,51.70109540002886,51.70109540002886,52.70091220003087,52.70091220003087,52.95249530003639,x,1,0.23725119995651767,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,21,1,5,v,1,0.29696760000661016,None,,,,,5,1,21,1,,,,,52.96748450002633,,52.953731400019024,52.96748450002633,53.96742150001228,53.96742150001228,53.96742150001228,53.96742150001228,53.96742150001228,54.967317900038324,54.967317900038324,55.26878720003879,v,1,0.29696760000661016,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,22,2,5,c,1,0.1206188999931328,None,,,,,5,2,22,2,,,,,55.2839374000323,,55.27041110000573,55.2839374000323,56.28385160001926,56.28385160001926,56.28385160001926,56.28385160001926,56.28385160001926,57.28374800004531,57.28374800004531,57.41866590001155,c,1,0.1206188999931328,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,23,3,5,z,1,0.5436697999830358,None,,,,,5,3,23,3,,,,,57.433727900031954,,57.41994390002219,57.433727900031954,58.43356390000554,58.43356390000554,58.43356390000554,58.43356390000554,58.43356390000554,59.43349730002228,59.43349730002228,59.98513919999823,z,1,0.5436697999830358,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,24,0,6,x,1,0.5123715999652632,None,,,,,6,0,24,0,,,,,60.00008860003436,,59.98654820001684,60.00008860003436,61.00005880004028,61.00005880004028,61.00005880004028,61.00005880004028,61.00005880004028,61.99946640001144,61.99946640001144,62.51807290001307,x,1,0.5123715999652632,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,25,1,6,v,1,0.569813400041312,None,,,,,6,1,25,1,,,,,62.53314670000691,,62.519361999991816,62.53314670000691,63.533136300044134,63.533136300044134,63.533136300044134,63.533136300044134,63.533136300044134,64.532951900037,64.532951900037,65.11779300001217,v,1,0.569813400041312,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,26,2,6,c,1,0.40609290002612397,None,,,,,6,2,26,2,,,,,65.13281810004264,,65.11911860003602,65.13281810004264,66.13281100004679,66.13281100004679,66.13281100004679,66.13281100004679,66.13281100004679,67.1327278999961,67.1327278999961,67.55111780000152,c,1,0.40609290002612397,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,27,3,6,z,1,0.7140066999709234,None,,,,,6,3,27,3,,,,,67.56607900001109,,67.5526627000072,67.56607900001109,68.56587789999321,68.56587789999321,68.56587789999321,68.56587789999321,68.56587789999321,69.5658856999944,69.5658856999944,70.28396940004313,z,1,0.7140066999709234,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,28,0,7,x,1,0.3984896999900229,None,,,,,7,0,28,0,,,,,70.29898300004425,,70.28520919999573,70.29898300004425,71.2990315000061,71.2990315000061,71.2990315000061,71.2990315000061,71.2990315000061,72.29888710001251,72.29888710001251,72.70018899999559,x,1,0.3984896999900229,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,29,1,7,v,1,1.3954120999551378,None,,,,,7,1,29,1,,,,,72.71551400003955,,72.70144080003956,72.71551400003955,73.71550890000071,73.71550890000071,73.71550890000071,73.71550890000071,73.71550890000071,74.7153273000149,74.7153273000149,76.11656380002387,v,1,1.3954120999551378,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,30,2,7,c,1,0.3556309000123292,None,,,,,7,2,30,2,,,,,76.13180470000952,,76.1179399000248,76.13180470000952,77.13164169999072,77.13164169999072,77.13164169999072,77.13164169999072,77.13164169999072,78.1319825000246,78.1319825000246,78.49993119999999,c,1,0.3556309000123292,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,31,3,7,c,0,0.6705439999932423,None,,,,,7,3,31,3,,,,,78.51495390001219,,78.50132680003298,78.51495390001219,79.5148434000439,79.5148434000439,79.5148434000439,79.5148434000439,79.5148434000439,80.51473930000793,80.51473930000793,81.19970540003851,c,0,0.6705439999932423,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,32,0,8,x,1,0.7613363999989815,None,,,,,8,0,32,0,,,,,81.21471410000231,,81.20113320002565,81.21471410000231,82.21471910004038,82.21471910004038,82.21471910004038,82.21471910004038,82.21471910004038,83.21451250003884,83.21451250003884,83.98233930004062,x,1,0.7613363999989815,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,33,1,8,v,1,1.9147163999732584,None,,,,,8,1,33,1,,,,,83.99765680002747,,83.9837683000369,83.99765680002747,84.99765170004684,84.99765170004684,84.99765170004684,84.99765170004684,84.99765170004684,85.9975376999937,85.9975376999937,87.91588300000876,v,1,1.9147163999732584,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,34,2,8,c,1,1.989568800025154,None,,,,,8,2,34,2,,,,,87.93067420000443,,87.91738500003703,87.93067420000443,88.93049820000306,88.93049820000306,88.93049820000306,88.93049820000306,88.93049820000306,89.93050860002404,89.93050860002404,91.93201670004055,c,1,1.989568800025154,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,35,3,8,z,1,0.8189697000198066,None,,,,,8,3,35,3,,,,,91.94679670000914,,91.93343219999224,91.94679670000914,92.94698150001932,92.94698150001932,92.94698150001932,92.94698150001932,92.94698150001932,93.94674980000127,93.94674980000127,94.78174820001004,z,1,0.8189697000198066,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,36,0,9,x,1,0.8359009000123478,None,,,,,9,0,36,0,,,,,94.79657870001392,,94.78324260003865,94.79657870001392,95.79645710001932,95.79645710001932,95.79645710001932,95.79645710001932,95.79645710001932,96.79633099999046,96.79633099999046,97.64958230004413,x,1,0.8359009000123478,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,37,1,9,v,1,0.4083286999957636,None,,,,,9,1,37,1,,,,,97.66264890000457,,97.6510245000245,97.66264890000457,98.66213230002904,98.66213230002904,98.66213230002904,98.66213230002904,98.66213230002904,99.66225670004496,99.66225670004496,100.07903320004698,v,1,0.4083286999957636,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,38,2,9,c,1,1.347108100017067,None,,,,,9,2,38,2,,,,,100.09526970004663,,100.07935010001529,100.09526970004663,101.07861780002713,101.07861780002713,101.07861780002713,101.07861780002713,101.09532730001956,102.07844020001357,102.07844020001357,103.42944490001537,c,1,1.347108100017067,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,39,3,9,z,1,0.5541705999639817,None,,,,,9,3,39,3,,,,,103.44512889999896,,103.4301408000174,103.44512889999896,104.44521770003485,104.44521770003485,104.44521770003485,104.44521770003485,104.44521770003485,105.42849720001686,105.42849720001686,105.9963543000049,z,1,0.5541705999639817,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,40,0,10,x,1,0.38586310000391677,None,,,,,10,0,40,0,,,,,106.01191010000184,,105.99724100000458,106.01191010000184,107.01171510003041,107.01171510003041,107.01171510003041,107.01171510003041,107.01171510003041,108.01184150000336,108.01184150000336,108.41323619999457,x,1,0.38586310000391677,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,41,1,10,v,1,0.26241200004005805,None,,,,,10,1,41,1,,,,,108.42855930002406,,108.41442470002221,108.42855930002406,109.42854019999504,109.42854019999504,109.42854019999504,109.42854019999504,109.42854019999504,110.42833550000796,110.42833550000796,110.69708290003473,v,1,0.26241200004005805,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,42,2,10,c,1,0.5851974000106566,None,,,,,10,2,42,2,,,,,110.71159250003984,,110.6985621000058,110.71159250003984,111.71151690004626,111.71151690004626,111.71151690004626,111.71151690004626,111.71151690004626,112.71134560002247,112.71134560002247,113.31296720000682,c,1,0.5851974000106566,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,43,3,10,z,1,0.3537979000248015,None,,,,,10,3,43,3,,,,,113.32817789999535,,113.31444099999499,113.32817789999535,114.32812900003046,114.32812900003046,114.32812900003046,114.32812900003046,114.32812900003046,115.32779539999319,115.32779539999319,115.69615670002531,z,1,0.3537979000248015,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,44,0,11,x,1,0.3983571999706328,None,,,,,11,0,44,0,,,,,115.71124989999225,,115.69827620004071,115.71124989999225,116.71056460001273,116.71056460001273,116.71056460001273,116.71056460001273,116.71056460001273,117.71100900002057,117.71100900002057,118.11187880003126,x,1,0.3983571999706328,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,45,1,11,v,1,0.32230699999490753,None,,,,,11,1,45,1,,,,,118.12725310004316,,118.11311510001542,118.12725310004316,119.1274010000052,119.1274010000052,119.1274010000052,119.1274010000052,119.1274010000052,120.12741090002237,120.12741090002237,120.46200620004674,v,1,0.32230699999490753,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,46,2,11,c,1,0.40038449998246506,None,,,,,11,2,46,2,,,,,120.47730980004417,,120.46318459999748,120.47730980004417,121.47755330003565,121.47755330003565,121.47755330003565,121.47755330003565,121.47755330003565,122.47720200003823,122.47720200003823,122.89604910003254,c,1,0.40038449998246506,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,47,3,11,z,1,0.8977482000482269,None,,,,,11,3,47,3,,,,,122.91032500000438,,122.89755700004753,122.91032500000438,123.91038180002943,123.91038180002943,123.91038180002943,123.91038180002943,123.91038180002943,124.91029379999964,124.91029379999964,125.81126220000442,z,1,0.8977482000482269,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,48,0,12,x,1,0.33159019995946437,None,,,,,12,0,48,0,,,,,125.82712279999396,,125.81258610001532,125.82712279999396,126.8260728000314,126.8260728000314,126.8260728000314,126.8260728000314,126.84262579999631,127.82656350004254,127.82656350004254,128.161300900043,x,1,0.33159019995946437,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,49,1,12,v,1,0.23978810000699013,None,,,,,12,1,49,1,,,,,128.17663500003982,,128.16254779999144,128.17663500003982,129.17652520001866,129.17652520001866,129.17652520001866,129.17652520001866,129.17652520001866,130.17639979999512,130.17639979999512,130.42849419999402,v,1,0.23978810000699013,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,50,2,12,c,1,0.2126200000056997,None,,,,,12,2,50,2,,,,,130.44278440001654,,130.43032430001767,130.44278440001654,131.44283320003888,131.44283320003888,131.44283320003888,131.44283320003888,131.44283320003888,132.44286070001544,132.44286070001544,132.66115380002884,c,1,0.2126200000056997,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,51,3,12,z,1,0.28216609999071807,None,,,,,12,3,51,3,,,,,132.67622050002683,,132.66255920002004,132.67622050002683,133.67612990003545,133.67612990003545,133.67612990003545,133.67612990003545,133.67612990003545,134.67609210003866,134.67609210003866,134.96091200003866,z,1,0.28216609999071807,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,52,0,13,x,1,0.3529227999970317,None,,,,,13,0,52,0,,,,,134.9758962999913,,134.96215820004,134.9758962999913,135.97584930004086,135.97584930004086,135.97584930004086,135.97584930004086,135.97584930004086,136.9757752000005,136.9757752000005,137.34388520003995,x,1,0.3529227999970317,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,53,1,13,v,1,0.6643481000210159,None,,,,,13,1,53,1,,,,,137.3590525999898,,137.34517280000728,137.3590525999898,138.3589515000349,138.3589515000349,138.3589515000349,138.3589515000349,138.3589515000349,139.3589307999937,139.3589307999937,140.0270506000379,v,1,0.6643481000210159,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,54,2,13,c,1,0.37672709999606013,None,,,,,13,2,54,2,,,,,140.04191430000355,,140.02851730003022,140.04191430000355,141.04206850001356,141.04206850001356,141.04206850001356,141.04206850001356,141.04206850001356,142.0419564000331,142.0419564000331,142.42710840003565,c,1,0.37672709999606013,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-150,z,55,3,13,z,1,0.7884957999922335,None,,,,,13,3,55,3,,,,,142.4418329000473,,142.42853219999233,142.4418329000473,143.44184800004587,143.44184800004587,143.44184800004587,143.44184800004587,143.44184800004587,144.44174090004526,144.44174090004526,145.24386400001822,z,1,0.7884957999922335,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
-50,x,56,0,14,x,1,0.9144102000282146,None,,,,,14,0,56,0,,,,,145.25817869999446,,145.2451978000463,145.25817869999446,146.25817580003059,146.25817580003059,146.25817580003059,146.25817580003059,146.25817580003059,147.2580676000216,147.2580676000216,148.17557960003614,x,1,0.9144102000282146,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
150,v,57,1,14,v,1,0.5564500000327826,None,,,,,14,1,57,1,,,,,148.1911609999952,,148.176609200018,148.1911609999952,149.19125470001018,149.19125470001018,149.19125470001018,149.19125470001018,149.19125470001018,150.19112249999307,150.19112249999307,150.75942080002278,v,1,0.5564500000327826,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
50,c,58,2,14,c,1,0.34981029998743907,None,,,,,14,2,58,2,,,,,150.77428080001846,,150.7608717000112,150.77428080001846,151.77413540001726,151.77413540001726,151.77413540001726,151.77413540001726,151.77413540001726,152.77420040004654,152.77420040004654,153.12580870004604,c,1,0.34981029998743907,None,,,,,,,,,,,,,,,04,001,2025-10-03_15h34.13.641,motorselection,,2025.1.1,60.01205041367239,2025-10-03 15h34.27.861727 +0530,
