reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,55,62,14,0,2,t,0.5642576999999847,None,2,0,14,3,25.072045000000003,,25.067174799999975,25.072045000000003,26.06686259999998,26.06686259999998,26.06686259999998,26.634995599999968,t,0.5642576999999847,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,15,1,2,l,0.7083082999999988,None,2,1,15,2,26.659534000000008,,26.65451079999997,26.659534000000008,27.64999449999999,27.64999449999999,27.64999449999999,28.368199299999958,l,0.7083082999999988,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,16,2,2,t,0.7649135999999999,None,2,2,16,5,28.39253259999998,,28.386659500000007,28.39253259999998,29.383025199999963,29.383025199999963,29.383025199999963,30.151121999999987,t,0.7649135999999999,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,17,3,2,l,0.6345746999999733,None,2,3,17,0,30.178494599999965,,30.172084799999993,30.178494599999965,31.16633300000001,31.16633300000001,31.16633300000001,31.817050199999983,l,0.6345746999999733,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,18,4,2,t,0.5813503999999625,None,2,4,18,4,31.834886299999994,,31.830124899999987,31.834886299999994,32.83261319999997,32.83261319999997,32.83261319999997,33.418701699999986,t,0.5813503999999625,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,19,5,2,l,0.6670146000000159,None,2,5,19,1,33.56626410000001,,33.5621663,33.56626410000001,34.432796800000006,34.432796800000006,34.432796800000006,35.11603309999998,l,0.6670146000000159,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,20,6,2,t,0.6845491999999922,None,2,6,20,6,35.13201090000001,,35.12616379999997,35.13201090000001,36.1158638,36.1158638,36.1158638,36.816048799999976,t,0.6845491999999922,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,21,0,3,t,0.533645799999988,None,3,0,21,3,36.83409389999997,,36.8292017,36.83409389999997,37.81561899999997,37.81561899999997,37.81561899999997,38.351171499999964,t,0.533645799999988,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,22,1,3,l,0.7189992000000416,None,3,1,22,2,38.377357399999994,,38.37109959999998,38.377357399999994,39.365590999999995,39.365590999999995,39.365590999999995,40.10027359999998,l,0.7189992000000416,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,23,2,3,t,0.5307675999999901,None,3,2,23,6,40.12491130000001,,40.12040239999999,40.12491130000001,41.11527109999997,41.11527109999997,41.11527109999997,41.64987769999999,t,0.5307675999999901,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,24,3,3,t,0.29194189999998343,None,3,3,24,4,41.6769544,,41.67043799999999,41.6769544,42.6651076,42.6651076,42.6651076,42.966433800000004,t,0.29194189999998343,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,25,4,3,t,0.3433176000000344,None,3,4,25,0,42.991640099999984,,42.984876799999995,42.991640099999984,43.98178109999998,43.98178109999998,43.98178109999998,44.33313279999999,t,0.3433176000000344,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,26,5,3,t,0.8937129999999911,None,3,5,26,5,44.36048189999997,,44.35547700000001,44.36048189999997,45.3476824,45.3476824,45.3476824,46.24952139999999,t,0.8937129999999911,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,27,6,3,l,0.5432732000000442,None,3,6,27,1,46.27599129999999,,46.27098459999996,46.27599129999999,47.264819999999986,47.264819999999986,47.264819999999986,47.816115999999965,l,0.5432732000000442,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,28,0,4,t,0.44759649999997464,None,4,0,28,4,47.84036040000001,,47.8353917,47.84036040000001,48.831374600000004,48.831374600000004,48.831374600000004,49.2838969,t,0.44759649999997464,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,29,1,4,t,0.5910678999999845,None,4,1,29,6,49.309646999999984,,49.3039445,49.309646999999984,50.29702229999998,50.29702229999998,50.29702229999998,50.89749219999999,t,0.5910678999999845,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,30,2,4,l,0.5619651999999746,None,4,2,30,1,50.9134047,,50.902735699999994,50.9134047,51.89689149999998,51.89689149999998,51.89689149999998,52.46431580000001,l,0.5619651999999746,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,31,3,4,t,0.6251328000000171,None,4,3,31,5,52.48039869999997,,52.46741700000001,52.48039869999997,53.46401559999998,53.46401559999998,53.46401559999998,54.09865679999996,t,0.6251328000000171,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,32,4,4,l,2.207868700000006,None,4,4,32,2,54.119238300000006,,54.11380079999998,54.119238300000006,55.11398529999997,55.11398529999997,55.11398529999997,57.3310419,l,2.207868700000006,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,33,5,4,l,0.5631065000000035,None,4,5,33,0,57.35365459999997,,57.3487063,57.35365459999997,58.345723899999996,58.345723899999996,58.345723899999996,58.91418829999998,l,0.5631065000000035,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,34,6,4,t,0.5427200999999968,None,4,6,34,3,58.9375392,,58.93321979999996,58.9375392,59.92870849999997,59.92870849999997,59.92870849999997,60.48091119999998,t,0.5427200999999968,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,35,0,5,t,0.3712780999999836,None,5,0,35,6,60.5027422,,60.49855279999997,60.5027422,61.495696399999986,61.495696399999986,61.495696399999986,61.880617900000004,t,0.3712780999999836,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,36,1,5,t,0.6427550000000224,None,5,1,36,5,61.903909,,61.89871449999998,61.903909,62.89590099999998,62.89590099999998,62.89590099999998,63.54727909999997,t,0.6427550000000224,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,37,2,5,l,0.5789780000000064,None,5,2,37,0,63.565852500000005,,63.561052200000006,63.565852500000005,64.56297169999999,64.56297169999999,64.56297169999999,65.14778580000001,l,0.5789780000000064,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,38,3,5,l,1.751325099999974,None,5,3,38,1,65.17418679999997,,65.16841790000001,65.17418679999997,66.16285859999999,66.16285859999999,66.16285859999999,67.93063009999997,l,1.751325099999974,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,39,4,5,l,0.7650609000000372,None,5,4,39,2,67.9537785,,67.94860410000001,67.9537785,68.94550989999999,68.94550989999999,68.94550989999999,69.71499610000001,l,0.7650609000000372,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,40,5,5,t,0.614431599999989,None,5,5,40,3,69.74141529999997,,69.73531519999995,69.74141529999997,70.72877389999996,70.72877389999996,70.72877389999996,71.34693159999995,t,0.614431599999989,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,41,6,5,t,0.46335209999995186,None,5,6,41,4,71.37439749999999,,71.36789339999996,71.37439749999999,72.36191769999994,72.36191769999994,72.36191769999994,72.82960279999998,t,0.46335209999995186,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,42,0,6,t,0.5240612999999712,None,6,0,42,5,72.84799569999996,,72.84259580000003,72.84799569999996,73.84547229999998,73.84547229999998,73.84547229999998,74.3791804,t,0.5240612999999712,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,43,1,6,l,1.1143538000000035,None,6,1,43,2,74.39819009999997,,74.3928343,74.39819009999997,75.37841019999996,75.37841019999996,75.37841019999996,76.49636369999996,l,1.1143538000000035,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,44,2,6,t,0.6047772999999097,None,6,2,44,0,76.52346179999995,,76.5162047,76.52346179999995,77.51134590000004,77.51134590000004,77.51134590000004,78.12883099999999,t,0.6047772999999097,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,45,3,6,t,0.6020359999999982,None,6,3,45,3,78.14524180000001,,78.14009550000003,78.14524180000001,79.12824160000002,79.12824160000002,79.12824160000002,79.74531089999994,t,0.6020359999999982,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,46,4,6,t,0.45092350000004444,None,6,4,46,4,79.76144999999997,,79.75708539999994,79.76144999999997,80.74476879999997,80.74476879999997,80.74476879999997,81.21262330000002,t,0.45092350000004444,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,47,5,6,t,0.48963389999994433,None,6,5,47,6,81.24013960000002,,81.23468519999994,81.24013960000002,82.22789079999995,82.22789079999995,82.22789079999995,82.72940370000003,t,0.48963389999994433,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,48,6,6,l,0.589030600000001,None,6,6,48,1,82.75390340000001,,82.74739590000001,82.75390340000001,83.74460320000003,83.74460320000003,83.74460320000003,84.34568809999996,l,0.589030600000001,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,49,0,7,l,0.9899520000000166,None,7,0,49,2,84.36906729999998,,84.36249750000002,84.36906729999998,85.36066549999998,85.36066549999998,85.36066549999998,86.36145109999995,l,0.9899520000000166,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,50,1,7,t,0.8310790000000452,None,7,1,50,4,86.37942250000003,,86.37395379999998,86.37942250000003,87.36057129999995,87.36057129999995,87.36057129999995,88.19649259999994,t,0.8310790000000452,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,51,2,7,l,0.7042459000000463,None,7,2,51,0,88.22238619999996,,88.21576070000003,88.22238619999996,89.21014809999997,89.21014809999997,89.21014809999997,89.92858469999999,l,0.7042459000000463,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,52,3,7,t,0.626984400000083,None,7,3,52,6,89.95469579999997,,89.94889060000003,89.95469579999997,90.9436892,90.9436892,90.9436892,91.57839590000003,t,0.626984400000083,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,53,4,7,t,0.9506008000000747,None,7,4,53,3,91.60491909999996,,91.59924549999994,91.60491909999996,92.59341410000002,92.59341410000002,92.59341410000002,93.56044399999996,t,0.9506008000000747,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,54,5,7,l,1.0082842000000483,None,7,5,54,1,93.57793819999995,,93.57310429999995,93.57793819999995,94.5595912,94.5595912,94.5595912,95.5777564,l,1.0082842000000483,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,55,6,7,t,0.609668499999998,None,7,6,55,5,95.59967110000002,,95.594698,95.59967110000002,96.59339499999999,96.59339499999999,96.59339499999999,97.21010790000003,t,0.609668499999998,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,56,0,8,l,0.7172756999999592,None,8,0,56,0,97.2261929,,97.22104839999997,97.2261929,98.2096338,98.2096338,98.2096338,98.94442800000002,l,0.7172756999999592,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,57,1,8,t,1.6732808000000432,None,8,1,57,4,98.96953719999999,,98.96451960000002,98.96953719999999,99.95937919999994,99.95937919999994,99.95937919999994,101.64418739999996,t,1.6732808000000432,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,58,2,8,l,0.7919815999999855,None,8,2,58,2,101.6700624,,101.66428999999994,101.6700624,102.65913679999994,102.65913679999994,102.65913679999994,103.46023639999999,l,0.7919815999999855,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,59,3,8,t,1.8306477999999515,None,8,3,59,6,103.48448059999998,,103.47897130000001,103.48448059999998,104.4756734,104.4756734,104.4756734,106.30995519999999,t,1.8306477999999515,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,60,4,8,l,0.7244481000000178,None,8,4,60,1,106.33547020000003,,106.33034620000001,106.33547020000003,107.32540340000003,107.32540340000003,107.32540340000003,108.05961230000003,l,0.7244481000000178,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,61,5,8,t,0.7481348999999682,None,8,5,61,3,108.07885239999996,,108.07452669999998,108.07885239999996,109.05855229999997,109.05855229999997,109.05855229999997,109.81078249999996,t,0.7481348999999682,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,62,6,8,t,4.261453500000016,None,8,6,62,5,109.83804369999996,,109.83194819999994,109.83804369999996,110.8250577,110.8250577,110.8250577,115.0925575,t,4.261453500000016,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,63,0,9,t,1.8606666000000587,None,9,0,63,4,115.11881800000003,,115.112753,115.11881800000003,116.10789509999995,116.10789509999995,116.10789509999995,117.97600109999996,t,1.8606666000000587,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,64,1,9,t,1.6950951000000032,None,9,1,64,5,118.00111129999993,,117.99521989999994,118.00111129999993,118.990949,118.990949,118.990949,120.69308779999994,t,1.6950951000000032,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,65,2,9,t,0.901597000000038,None,9,2,65,3,120.71241659999998,,120.70778669999993,120.71241659999998,121.7071919,121.7071919,121.7071919,122.62547670000004,t,0.901597000000038,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,66,3,9,l,0.9233371000000261,None,9,3,66,1,122.64993700000002,,122.64503790000003,122.64993700000002,123.64039930000001,123.64039930000001,123.64039930000001,124.57491129999994,l,0.9233371000000261,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,67,4,9,l,1.1764612999999144,None,9,4,67,0,124.59965349999993,,124.59355849999997,124.59965349999993,125.59031870000001,125.59031870000001,125.59031870000001,126.77475830000003,l,1.1764612999999144,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,68,5,9,t,1.9701899000000367,None,9,5,68,6,126.79756710000004,,126.79193329999998,126.79756710000004,127.78997549999997,127.78997549999997,127.78997549999997,129.77447929999994,t,1.9701899000000367,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,69,6,9,l,0.7901203000000123,None,9,6,69,2,129.79714760000002,,129.79233,129.79714760000002,130.789666,130.789666,130.789666,131.59107069999993,l,0.7901203000000123,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
49,60,89,70,0,10,t,1.434246499999972,None,10,0,70,4,131.61588599999993,,131.61016740000002,131.61588599999993,132.60571749999997,132.60571749999997,132.60571749999997,134.04200149999997,t,1.434246499999972,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,71,1,10,t,0.991768900000011,None,10,1,71,5,134.06823369999995,,134.06227119999994,134.06823369999995,135.05587189999994,135.05587189999994,135.05587189999994,136.0561179,t,0.991768900000011,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,72,2,10,l,1.4457011000000648,None,10,2,72,1,136.07197680000002,,136.06393990000004,136.07197680000002,137.05553269999996,137.05553269999996,137.05553269999996,138.50585160000003,l,1.4457011000000648,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,73,3,10,t,1.907054599999924,None,10,3,73,3,138.52463449999993,,138.5192022,138.52463449999993,139.50536929999998,139.50536929999998,139.50536929999998,141.42349649999994,t,1.907054599999924,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
11,30,7,74,4,10,l,2.0418617000000268,None,10,4,74,0,141.44823239999994,,141.4421903,141.44823239999994,142.43851499999994,142.43851499999994,142.43851499999994,144.48944759999995,l,2.0418617000000268,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,75,5,10,t,1.6890240000000176,None,10,5,75,2,144.5130593,,144.50737789999994,144.5130593,145.50464169999998,145.50464169999998,145.50464169999998,147.2061069,t,1.6890240000000176,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
78,80,162,76,6,10,t,2.964059700000007,None,10,6,76,6,147.22936170000003,,147.2247297,147.22936170000003,148.22084059999997,148.22084059999997,148.22084059999997,151.18898769999998,t,2.964059700000007,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
67,75,119,77,0,11,t,1.1423880999999483,None,11,0,77,5,151.2138509,,151.20831179999993,151.2138509,152.2040968,152.2040968,152.2040968,153.35537469999997,t,1.1423880999999483,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
27,50,21,78,1,11,l,0.8150172000000566,None,11,1,78,2,153.3787959,,153.3741572,153.3787959,154.37057989999994,154.37057989999994,154.37057989999994,155.18847649999998,l,0.8150172000000566,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
40,55,62,79,2,11,t,1.0740892999999687,None,11,2,79,3,155.21455919999994,,155.2086653,155.21455919999994,156.20358929999998,156.20358929999998,156.20358929999998,157.2882704,t,1.0740892999999687,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
15,35,13,80,3,11,l,1.6139229999999998,None,11,3,80,1,157.31067429999996,,157.3056825,157.31067429999996,158.30354269999998,158.30354269999998,158.30354269999998,159.92148959999997,l,1.6139229999999998,None,02,001,2025-10-27_13h01.07.899,delayed_discount_experiment,,2025.1.1,60.01824554665471,2025-10-27 13h01.14.784210 +0530,
