reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
11,30,7,10,3,1,l,0.4334855999999263,None,1,3,10,0,17.0790025,,17.07455040000002,17.0790025,18.073575499999947,18.073575499999947,18.073575499999947,18.508795899999996,l,0.4334855999999263,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,11,4,1,l,0.614627100000007,None,1,4,11,1,18.536329000000023,,18.530481399999985,18.536329000000023,19.523871399999962,19.523871399999962,19.523871399999962,20.141539599999987,l,0.614627100000007,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,12,5,1,t,0.5379006000000572,None,1,5,12,4,20.166488699999945,,20.16221829999995,20.166488699999945,21.15715119999993,21.15715119999993,21.15715119999993,21.708555599999954,t,0.5379006000000572,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,13,6,1,l,0.5073525000000245,None,1,6,13,2,21.732029799999964,,21.727425799999992,21.732029799999964,22.723792799999956,22.723792799999956,22.723792799999956,23.241182099999946,l,0.5073525000000245,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,14,0,2,t,0.4782232000000022,None,2,0,14,4,23.25732419999997,,23.252921300000025,23.25732419999997,24.257113900000036,24.257113900000036,24.257113900000036,24.741955299999972,t,0.4782232000000022,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,15,1,2,t,0.48409779999997227,None,2,1,15,6,24.770096200000012,,24.764274799999953,24.770096200000012,25.75712079999994,25.75712079999994,25.75712079999994,26.25836389999995,t,0.48409779999997227,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,16,2,2,l,0.600202999999965,None,2,2,16,1,26.28437639999993,,26.279450300000008,26.28437639999993,27.273486299999945,27.273486299999945,27.273486299999945,27.87596940000003,l,0.600202999999965,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,17,3,2,l,0.6071134999999686,None,2,3,17,2,27.908249999999953,,27.901109700000006,27.908249999999953,28.88958249999996,28.88958249999996,28.88958249999996,29.508047799999986,l,0.6071134999999686,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,18,4,2,t,0.434314699999959,None,2,4,18,5,29.52935439999999,,29.52472369999998,29.52935439999999,30.522923099999957,30.522923099999957,30.522923099999957,30.973752900000022,t,0.434314699999959,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,19,5,2,l,0.46739130000003115,None,2,5,19,0,31.052209199999993,,31.049097399999937,31.052209199999993,31.988915700000007,31.988915700000007,31.988915700000007,32.472727599999985,l,0.46739130000003115,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,20,6,2,t,0.5839561999999887,None,2,6,20,3,32.4890001,,32.47585319999996,32.4890001,33.473010199999976,33.473010199999976,33.473010199999976,34.07327150000003,t,0.5839561999999887,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,21,0,3,t,0.6105016999999862,None,3,0,21,4,34.08914500000003,,34.083670900000016,34.08914500000003,35.07286929999998,35.07286929999998,35.07286929999998,35.690682299999935,t,0.6105016999999862,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,22,1,3,t,0.6371098999999276,None,3,1,22,3,35.71125570000004,,35.706726199999935,35.71125570000004,36.7053631,36.7053631,36.7053631,37.35736889999998,t,0.6371098999999276,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,23,2,3,t,0.45877550000000156,None,3,2,23,6,37.38373779999995,,37.378186899999946,37.38373779999995,38.37277499999993,38.37277499999993,38.37277499999993,38.840328399999976,t,0.45877550000000156,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,24,3,3,l,0.545899200000008,None,3,3,24,0,38.86627009999995,,38.859896599999956,38.86627009999995,39.85557040000003,39.85557040000003,39.85557040000003,40.40699719999998,l,0.545899200000008,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,25,4,3,l,0.620913900000005,None,3,4,25,1,40.43343959999993,,40.42713100000003,40.43343959999993,41.42174139999997,41.42174139999997,41.42174139999997,42.05731700000001,l,0.620913900000005,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,26,5,3,l,0.5710838999999623,None,3,5,26,2,42.07822299999998,,42.07363550000002,42.07822299999998,43.072079099999996,43.072079099999996,43.072079099999996,43.65666829999998,l,0.5710838999999623,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,27,6,3,t,0.512548000000038,None,3,6,27,5,43.682077400000026,,43.67504109999993,43.682077400000026,44.67191019999996,44.67191019999996,44.67191019999996,45.19012889999999,t,0.512548000000038,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,28,0,4,l,0.6875176999999439,None,4,0,28,2,45.21560629999999,,45.21032360000004,45.21560629999999,46.20518859999993,46.20518859999993,46.20518859999993,46.90651630000002,l,0.6875176999999439,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,29,1,4,l,0.6311335999999983,None,4,1,29,1,46.929340000000025,,46.92469099999994,46.929340000000025,47.92158440000003,47.92158440000003,47.92158440000003,48.55642339999997,l,0.6311335999999983,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,30,2,4,t,0.7658338999999614,None,4,2,30,3,48.58056769999996,,48.575528599999984,48.58056769999996,49.57083239999997,49.57083239999997,49.57083239999997,50.33933590000004,t,0.7658338999999614,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,31,3,4,l,1.213735300000053,None,4,3,31,0,50.36726729999998,,50.360025500000006,50.36726729999998,51.35463500000003,51.35463500000003,51.35463500000003,52.57217830000002,l,1.213735300000053,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,32,4,4,t,0.6043108000000075,None,4,4,32,6,52.592034499999954,,52.58653759999993,52.592034499999954,53.58763739999995,53.58763739999995,53.58763739999995,54.20565669999996,t,0.6043108000000075,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,33,5,4,t,0.7890522000000146,None,4,5,33,4,54.225176199999964,,54.22033709999994,54.225176199999964,55.22076549999997,55.22076549999997,55.22076549999997,56.02054179999993,t,0.7890522000000146,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,34,6,4,t,0.6817495000000235,None,4,6,34,5,56.03680889999998,,56.026166699999976,56.03680889999998,57.02070370000001,57.02070370000001,57.02070370000001,57.70661540000003,t,0.6817495000000235,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,35,0,5,t,1.6693123000000014,None,5,0,35,5,57.72063609999998,,57.70816239999999,57.72063609999998,58.72049519999996,58.72049519999996,58.72049519999996,60.40517990000001,t,1.6693123000000014,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,36,1,5,t,0.8947957999999971,None,5,1,36,4,60.42965939999999,,60.42466809999996,60.42965939999999,61.42038159999993,61.42038159999993,61.42038159999993,62.32151339999996,t,0.8947957999999971,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,37,2,5,l,0.38861610000003566,None,5,2,37,1,62.347095800000034,,62.34242640000002,62.347095800000034,63.33656159999998,63.33656159999998,63.33656159999998,63.737053100000026,l,0.38861610000003566,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,38,3,5,t,0.5826276000000234,None,5,3,38,3,63.75442829999997,,63.74916299999995,63.75442829999997,64.73642089999998,64.73642089999998,64.73642089999998,65.32042709999996,t,0.5826276000000234,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,39,4,5,l,0.6035044000000198,None,5,4,39,2,65.34058089999996,,65.33561020000002,65.34058089999996,66.3195495,66.3195495,66.3195495,66.93662689999996,l,0.6035044000000198,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,40,5,5,l,0.6457570000000032,None,5,5,40,0,66.9555464,,66.95051260000002,66.9555464,67.93608979999999,67.93608979999999,67.93608979999999,68.58843709999996,l,0.6457570000000032,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,41,6,5,t,0.577508699999953,None,5,6,41,6,68.61420499999997,,68.60863829999994,68.61420499999997,69.60271209999996,69.60271209999996,69.60271209999996,70.18789759999993,t,0.577508699999953,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,42,0,6,l,0.6083181000000195,None,6,0,42,0,70.2128851,,70.20685860000003,70.2128851,71.20248430000004,71.20248430000004,71.20248430000004,71.82033209999997,l,0.6083181000000195,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,43,1,6,l,0.8050918000000138,None,6,1,43,2,71.84810749999997,,71.84210580000001,71.84810749999997,72.83579550000002,72.83579550000002,72.83579550000002,73.65378209999994,l,0.8050918000000138,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,44,2,6,l,0.5641306999999642,None,6,2,44,1,73.6786697,,73.67264190000003,73.6786697,74.66890390000003,74.66890390000003,74.66890390000003,75.23764549999999,l,0.5641306999999642,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,45,3,6,t,0.5017415000000938,None,6,3,45,6,75.2652501,,75.25934910000001,75.2652501,76.25203049999993,76.25203049999993,76.25203049999993,76.77027450000003,t,0.5017415000000938,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,46,4,6,t,0.376356200000032,None,6,4,46,5,76.79331189999994,,76.788412,76.79331189999994,77.78528529999994,77.78528529999994,77.78528529999994,78.16897110000002,t,0.376356200000032,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,47,5,6,t,0.4162615000000187,None,6,5,47,4,78.18586489999996,,78.18177089999995,78.18586489999996,79.16853200000003,79.16853200000003,79.16853200000003,79.58727420000002,t,0.4162615000000187,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,48,6,6,t,0.5714507999999796,None,6,6,48,3,79.61473460000002,,79.60864089999995,79.61473460000002,80.60176139999999,80.60176139999999,80.60176139999999,81.1864488,t,0.5714507999999796,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,49,0,7,t,0.3912990000000036,None,7,0,49,6,81.21141169999999,,81.20553529999995,81.21141169999999,82.20152399999995,82.20152399999995,82.20152399999995,82.60281599999996,t,0.3912990000000036,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,50,1,7,t,0.4253875000000562,None,7,1,50,5,82.62715249999997,,82.62220089999994,82.62715249999997,83.61792979999996,83.61792979999996,83.61792979999996,84.05241569999998,t,0.4253875000000562,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,51,2,7,l,0.4232706000000235,None,7,2,51,2,84.08031289999997,,84.07432889999995,84.08031289999997,85.06730189999996,85.06730189999996,85.06730189999996,85.50161430000003,l,0.4232706000000235,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,52,3,7,l,0.36254329999997026,None,7,3,52,1,85.51734209999995,,85.51250679999998,85.51734209999995,86.50097340000002,86.50097340000002,86.50097340000002,86.86794739999993,l,0.36254329999997026,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,53,4,7,t,0.46381289999999353,None,7,4,53,4,86.88602700000001,,86.88059409999994,86.88602700000001,87.86749839999993,87.86749839999993,87.86749839999993,88.33552629999997,t,0.46381289999999353,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,54,5,7,t,0.5130110000000059,None,7,5,54,3,88.35992950000002,,88.35401719999993,88.35992950000002,89.35068000000001,89.35068000000001,89.35068000000001,89.86971229999995,t,0.5130110000000059,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,55,6,7,l,0.3971351999999797,None,7,6,55,0,89.89279720000002,,89.88735029999998,89.89279720000002,90.88384969999993,90.88384969999993,90.88384969999993,91.28424089999999,l,0.3971351999999797,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,56,0,8,t,0.5142190999999912,None,8,0,56,6,91.30270369999994,,91.29748129999996,91.30270369999994,92.28394839999999,92.28394839999999,92.28394839999999,92.80169860000001,t,0.5142190999999912,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,57,1,8,t,0.5594340999999758,None,8,1,57,3,92.83199409999997,,92.8253823,92.83199409999997,93.81671929999993,93.81671929999993,93.81671929999993,94.38480649999997,t,0.5594340999999758,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,58,2,8,l,0.5166098999999349,None,8,2,58,2,94.40817059999995,,94.40225939999993,94.40817059999995,95.40012860000002,95.40012860000002,95.40012860000002,95.91855569999996,l,0.5166098999999349,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,59,3,8,t,0.6148846999999478,None,8,3,59,4,95.94587530000001,,95.9410494,95.94587530000001,96.93325429999993,96.93325429999993,96.93325429999993,97.55136809999999,t,0.6148846999999478,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,60,4,8,t,0.5108030000000099,None,8,4,60,5,97.57827509999993,,97.57170810000002,97.57827509999993,98.56633820000002,98.56633820000002,98.56633820000002,99.08470420000003,t,0.5108030000000099,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,61,5,8,l,0.6518763000000263,None,8,5,61,1,99.11293119999993,,99.10722020000003,99.11293119999993,100.09960160000003,100.09960160000003,100.09960160000003,100.76764419999995,l,0.6518763000000263,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,62,6,8,l,0.7269924999999375,None,8,6,62,0,100.79040850000001,,100.78532259999997,100.79040850000001,101.78282130000002,101.78282130000002,101.78282130000002,102.51718640000001,l,0.7269924999999375,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,63,0,9,t,0.8341411999999764,None,9,0,63,6,102.54417620000004,,102.53792269999997,102.54417620000004,103.53266740000004,103.53266740000004,103.53266740000004,104.38412849999997,t,0.8341411999999764,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,64,1,9,t,0.5007484000000204,None,9,1,64,5,104.4066818,,104.402469,104.4066818,105.39916089999997,105.39916089999997,105.39916089999997,105.91615939999997,t,0.5007484000000204,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,65,2,9,t,0.5540687999999818,None,9,2,65,3,105.93460689999995,,105.93015979999996,105.93460689999995,106.91562550000003,106.91562550000003,106.91562550000003,107.48365960000001,t,0.5540687999999818,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,66,3,9,l,0.43913229999998293,None,9,3,66,0,107.50693990000002,,107.50061449999998,107.50693990000002,108.49886140000001,108.49886140000001,108.49886140000001,108.95017129999997,l,0.43913229999998293,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,67,4,9,t,0.4771068000000014,None,9,4,67,4,108.97304450000001,,108.96813980000002,108.97304450000001,109.96519390000003,109.96519390000003,109.96519390000003,110.44988969999997,t,0.4771068000000014,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,68,5,9,t,0.4197083000000248,None,9,5,68,2,110.4800768,,110.47378889999993,110.4800768,111.46486029999994,111.46486029999994,111.46486029999994,111.89878850000002,t,0.4197083000000248,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,69,6,9,l,0.5368576000000758,None,9,6,69,1,111.91623370000002,,111.9112437,111.91623370000002,112.8983455,112.8983455,112.8983455,113.44944209999994,l,0.5368576000000758,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
78,80,162,70,0,10,t,0.5861492999999882,None,10,0,70,6,113.47003240000004,,113.46607299999994,113.47003240000004,114.46442849999994,114.46442849999994,114.46442849999994,115.06527080000001,t,0.5861492999999882,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
15,35,13,71,1,10,l,0.5632100000000264,None,10,1,71,1,115.08413740000003,,115.07969800000001,115.08413740000003,116.08113900000001,116.08113900000001,116.08113900000001,116.64900850000004,l,0.5632100000000264,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
11,30,7,72,2,10,l,0.4243178000000398,None,10,2,72,0,116.66888729999994,,116.66354249999995,116.66888729999994,117.66419150000002,117.66419150000002,117.66419150000002,118.09850599999993,l,0.4243178000000398,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,73,3,10,t,0.4846619999999575,None,10,3,73,5,118.11658679999994,,118.11248779999994,118.11658679999994,119.1144018,119.1144018,119.1144018,119.61578829999996,t,0.4846619999999575,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
49,60,89,74,4,10,t,0.5968975000000682,None,10,4,74,4,119.64113810000003,,119.63617709999994,119.64113810000003,120.63084289999995,120.63084289999995,120.63084289999995,121.23133970000004,t,0.5968975000000682,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,75,5,10,l,0.5647077000000991,None,10,5,75,2,121.24887050000007,,121.2439824999999,121.24887050000007,122.24656290000007,122.24656290000007,122.24656290000007,122.81599860000006,l,0.5647077000000991,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,76,6,10,t,0.4396636000001308,None,10,6,76,3,122.84307579999995,,122.8373509999999,122.84307579999995,123.82993749999991,123.82993749999991,123.82993749999991,124.28091960000006,t,0.4396636000001308,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
27,50,21,77,0,11,t,0.4172878000001674,None,11,0,77,2,124.29634469999996,,124.29215569999997,124.29634469999996,125.29642639999997,125.29642639999997,125.29642639999997,125.71569879999993,t,0.4172878000001674,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
40,55,62,78,1,11,t,0.31054269999981443,None,11,1,78,3,125.73932020000007,,125.73455130000002,125.73932020000007,126.73042830000009,126.73042830000009,126.73042830000009,127.04802519999998,t,0.31054269999981443,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
67,75,119,79,2,11,t,0.49435700000003635,None,11,2,79,5,127.07356729999992,,127.06702429999996,127.07356729999992,128.06305369999995,128.06305369999995,128.06305369999995,128.56387330000007,t,0.49435700000003635,None,04,001,2025-10-27_13h08.48.162,delayed_discount_experiment,,2025.1.1,59.910733007812155,2025-10-27 13h08.55.113623 +0530,
