pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,seq.thisRepN,seq.thisTrialN,seq.thisN,seq.thisIndex,ran.thisRepN,ran.thisTrialN,ran.thisN,ran.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,seq.key_resp.keys,seq.key_resp.corr,seq.key_resp.rt,seq.key_resp.duration,trial2.started,fixation2.started,lineA.started,lineB.started,lineC.started,lineD.started,fixation2.stopped,probe2.started,key_resp_2.started,trial2.stopped,ran.key_resp_2.keys,ran.key_resp_2.corr,ran.key_resp_2.rt,ran.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,99,99,23,,,,,v,1,0.47907659999327734,None,,,,,23,99,99,1,832.3099621000001,,,,,,,,,,,,,,,,832.293933799956,832.3099621000001,833.2937782999943,833.2937782999943,833.2937782999943,833.2937782999943,833.3108068999718,834.2938968999661,834.2938968999661,834.7786288999487,v,1,0.47907659999327734,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,100,100,26,,,,,x,1,0.5326869999989867,None,,,,,26,100,100,0,834.7938465999905,,,,,,,,,,,,,,,,834.7798268999904,834.7938465999905,835.7937843999825,835.7937843999825,835.7937843999825,835.7937843999825,835.7937843999825,836.7933162999689,836.7933162999689,837.3274486999726,x,1,0.5326869999989867,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-150,z,101,101,22,,,,,z,1,0.5973664000048302,None,,,,,22,101,101,3,837.3432988999994,,,,,,,,,,,,,,,,837.3280964999576,837.3432988999994,838.3269035999547,838.3269035999547,838.3269035999547,838.3269035999547,838.3435565999825,839.3268134999671,839.3268134999671,839.9269016999751,z,1,0.5973664000048302,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,102,102,27,,,,,x,1,0.47652130003552884,None,,,,,27,102,102,0,839.9428550999728,,,,,,,,,,,,,,,,839.9275285999756,839.9428550999728,840.9267751000007,840.9267751000007,840.9267751000007,840.9267751000007,840.9433739999658,841.9262603999814,841.9262603999814,842.4110930999741,x,1,0.47652130003552884,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-150,z,103,103,23,,,,,z,1,0.38193949998822063,None,,,,,23,103,103,3,842.4265205999836,,,,,,,,,,,,,,,,842.4123300999636,842.4265205999836,843.4264603999909,843.4264603999909,843.4264603999909,843.4264603999909,843.4264603999909,844.4260049999575,844.4260049999575,844.8107159999781,z,1,0.38193949998822063,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,104,104,28,,,,,x,1,0.45763789996271953,None,,,,,28,104,104,0,844.8262633999693,,,,,,,,,,,,,,,,844.8119307999732,844.8262633999693,845.8264757999568,845.8264757999568,845.8264757999568,845.8264757999568,845.8264757999568,846.8261467999546,846.8261467999546,847.2944175999728,x,1,0.45763789996271953,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,105,105,29,,,,,x,1,0.37828470004023984,None,,,,,29,105,105,0,847.3093932999764,,,,,,,,,,,,,,,,847.2956950999796,847.3093932999764,848.3093083999702,848.3093083999702,848.3093083999702,848.3093083999702,848.3093083999702,849.3093604999594,849.3093604999594,849.6940692999633,x,1,0.37828470004023984,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
150,v,106,106,24,,,,,v,1,0.39527239999733865,None,,,,,24,106,106,1,849.7092031999491,,,,,,,,,,,,,,,,849.6953996999655,849.7092031999491,850.7090828999644,850.7090828999644,850.7090828999644,850.7090828999644,850.7090828999644,851.7089537999709,851.7089537999709,852.1105605999473,v,1,0.39527239999733865,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,107,107,30,,,,,x,1,0.49548919999506325,None,,,,,30,107,107,0,852.1256066999631,,,,,,,,,,,,,,,,852.1120357999462,852.1256066999631,853.1254893000005,853.1254893000005,853.1254893000005,853.1254893000005,853.1254893000005,854.1252679000027,854.1252679000027,854.6258988999762,x,1,0.49548919999506325,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,108,108,31,,,,,x,1,0.3479829999851063,None,,,,,31,108,108,0,854.6416043999488,,,,,,,,,,,,,,,,854.6267444999539,854.6416043999488,855.6252409999724,855.6252409999724,855.6252409999724,855.6252409999724,855.641935099964,856.64173079998,856.64173079998,856.9924915999873,x,1,0.3479829999851063,None,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
