thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,text.stopped,Instructions.stopped,trial.started,Fixation.started,Fixation.stopped,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.tilt,rating.started,slider.started,text_2.started,rating.stopped,trials.slider.response,trials.slider.rt,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
59,0,59,up,1,0.8105416999896988,None,0,3.0037037037037035,2.2125754000153393,59,0,59,0,189.9430607999966,,,,,,189.92395199998282,189.9430607999966,190.93978190000053,190.92604379999102,191.74063689998002,up,1,0.8105416999896988,None,0,191.74436969999806,191.75634259998333,191.75634259998333,193.9733353999909,3.0037037037037035,2.2125754000153393,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
60,0,60,up,1,1.2269090000190772,None,0,5.0,1.0792967999877874,60,0,60,0,193.99209859999246,,,,,,193.97349539998686,193.99209859999246,194.98955349999596,194.9754191999964,196.20680339998216,up,1,1.2269090000190772,None,0,196.2107238000026,196.2225274000084,196.2225274000084,197.30613700000686,5.0,1.0792967999877874,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
61,0,61,up,1,0.6468080999911763,None,0,5,1.0255739999993239,61,0,61,0,197.32520799999475,,,,,,197.30638979998184,197.32520799999475,198.32254809999722,198.30882539998856,198.95765510000638,up,1,0.6468080999911763,None,0,198.96404600000824,198.9757968999911,198.9757968999911,200.00588620000053,5,1.0255739999993239,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
62,0,62,down,1,0.6600916000024881,None,5,5,0.9466755999892484,62,0,62,0,200.0248262999812,,,,,,200.00610729999607,200.0248262999812,201.02206789999036,201.00846219999949,201.67258819998824,down,1,0.6600916000024881,None,5,201.6760013999883,201.68878789999872,201.68878789999872,202.63902149998466,5,0.9466755999892484,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
63,0,63,down,1,0.4831740999943577,None,-2,5,0.9963055999833159,63,0,63,0,202.65824679998332,,,,,,202.6392363999912,202.65824679998332,203.6553433999943,203.64156329998514,204.13933839998208,down,1,0.4831740999943577,None,-2,204.1427776000055,204.15488379998715,204.15488379998715,205.15588999999454,5,0.9963055999833159,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
64,0,64,down,1,0.5010659999970812,None,3,5,1.0967722999921534,64,0,64,0,205.17468669998925,,,,,,205.15604750000057,205.17468669998925,206.17161590000615,206.15811509999912,206.67222079998464,down,1,0.5010659999970812,None,3,206.67564020000282,206.68817489998764,206.68817489998764,207.78838290000567,5,1.0967722999921534,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
65,0,65,up,1,0.6218605000176467,None,0,4.007407407407407,3.3965335999964736,65,0,65,0,207.80743779998738,,,,,,207.7885879999958,207.80743779998738,208.8046905999945,208.7910472000076,209.4218534999818,up,1,0.6218605000176467,None,0,209.4248995000089,209.4380630000087,209.4380630000087,212.83829359998344,4.007407407407407,3.3965335999964736,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
66,0,66,down,1,0.5896935999917332,None,-10,5.0,1.8480218999902718,66,0,66,0,212.85730410000542,,,,,,212.8384962999844,212.85730410000542,213.85419539999566,213.8405994999921,214.43784349999623,down,1,0.5896935999917332,None,-10,214.439867100009,214.45381360000465,214.45381360000465,216.30429490000824,5.0,1.8480218999902718,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
67,0,67,down,1,0.6020062000025064,None,-5,5,0.9962086000014096,67,0,67,0,216.32409579999512,,,,,,216.3044535999943,216.32409579999512,217.3206446999975,217.30697469998267,217.92133729998022,down,1,0.6020062000025064,None,-5,217.92494880000595,217.9371981000004,217.9371981000004,218.93760340000154,5,0.9962086000014096,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
68,0,68,down,1,0.48815570000442676,None,-8,5,0.9458338000113145,68,0,68,0,218.9562508999952,,,,,,218.93785089999437,218.9562508999952,219.95352569999523,219.94017200000235,220.43774819999817,down,1,0.48815570000442676,None,-8,220.44167759999982,220.45363929998712,220.45363929998712,221.40367400000105,5,0.9458338000113145,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
69,0,69,down,1,0.47858049999922514,None,-9,5,0.9461592999869026,69,0,69,0,221.42247749998933,,,,,,221.40387680000276,221.42247749998933,222.4199867999996,222.40652620000765,222.8880649000057,down,1,0.47858049999922514,None,-9,222.8918335000053,222.90320420000353,222.90320420000353,223.8539665999997,5,0.9461592999869026,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
70,0,70,up,1,0.7496072000067215,None,0,5,0.9972858999972232,70,0,70,0,223.87286879998283,,,,,,223.85416419999092,223.87286879998283,224.86965869998676,224.85640889999922,225.62042759999167,up,1,0.7496072000067215,None,0,225.62391779999598,225.63645859999815,225.63645859999815,226.63674839999294,5,0.9972858999972232,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
71,0,71,up,0,0.5518368999764789,None,0,5,0.9303089999884833,71,0,71,0,226.65529029999743,,,,,,226.63694830000168,226.65529029999743,227.65296059998218,227.6395554000046,228.20387359999586,up,0,0.5518368999764789,None,0,228.20640910000657,228.21936689998256,228.21936689998256,229.15315840000403,5,0.9303089999884833,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
72,0,72,up,1,0.6990005999978166,None,0,5,0.8475055000162683,72,0,72,0,229.17217599999276,,,,,,229.15339530000347,229.17217599999276,230.16921679998632,230.1555692999973,230.86983340000734,up,1,0.6990005999978166,None,0,230.87304360000417,230.88551560000633,230.88551560000633,231.7361993000086,5,0.8475055000162683,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
73,0,73,up,1,0.8294568999845069,None,0,4.0,2.361808099987684,73,0,73,0,231.75486309998087,,,,,,231.73640150000574,231.75486309998087,232.7524956999987,232.73854249998112,233.5701996999851,up,1,0.8294568999845069,None,0,233.57424600000377,233.5856065999833,233.5856065999833,235.95249179998063,4.0,2.361808099987684,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
74,0,74,up,1,0.832153900002595,None,0,5,1.180272800003877,74,0,74,0,235.9713533000031,,,,,,235.95269869998447,235.9713533000031,236.9685727999895,236.9550873999833,237.80243209999753,up,1,0.832153900002595,None,0,237.80550630000653,237.81850429999758,237.81850429999758,239.00214880000567,5,1.180272800003877,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
75,0,75,up,1,0.5724381000036374,None,0,3.0037037037037035,2.480445499997586,75,0,75,0,239.0215731000062,,,,,,239.002304499998,239.0215731000062,240.01840119998087,240.00482299999567,240.5854665999941,up,1,0.5724381000036374,None,0,240.58845939999446,240.6015347999928,240.6015347999928,243.0850097000075,3.0037037037037035,2.480445499997586,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
76,0,76,up,1,1.0204360999923665,None,0,5,1.1459896999876946,76,0,76,0,243.10377059999155,,,,,,243.08523019999848,243.10377059999155,244.10125119998702,244.08786329999566,245.1187721999886,up,1,1.0204360999923665,None,0,245.12262629999896,245.13437230000272,245.13437230000272,246.2843950999959,5,1.1459896999876946,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
77,0,77,up,1,0.5026005999825429,None,0,5,1.829171099991072,77,0,77,0,246.30349120000028,,,,,,246.28457819999312,246.30349120000028,247.30079229999683,247.2872739000013,247.80162300000666,up,1,0.5026005999825429,None,0,247.8055863000045,247.81746970000677,247.81746970000677,249.65122480000718,5,1.829171099991072,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
78,0,78,up,1,0.48322550000739284,None,0,5,0.8462942999904044,78,0,78,0,249.66984159999993,,,,,,249.65142740000738,249.66984159999993,250.66731269998127,250.65374169999268,251.1514981999935,up,1,0.48322550000739284,None,0,251.15490289998706,251.16720609998447,251.16720609998447,252.01759939998738,5,0.8462942999904044,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
79,0,79,up,1,0.6030971000145655,None,0,5,0.9461615000036545,79,0,79,0,252.03657659998862,,,,,,252.01777509998647,252.03657659998862,253.03363489999902,253.0201839999936,253.63452649998362,up,1,0.6030971000145655,None,0,253.63794789998792,253.65018840000266,253.65018840000266,254.6007314999879,5,0.9461615000036545,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
80,0,80,down,1,1.0686557000153698,None,2,3.988888888888889,2.129988000000594,80,0,80,0,254.62016990000848,,,,,,254.6008967999951,254.62016990000848,255.61672759999055,255.60310079998453,256.68424249999225,down,1,1.0686557000153698,None,2,256.68768020000425,256.6999117999803,256.6999117999803,258.8337675000075,3.988888888888889,2.129988000000594,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
81,0,81,down,1,0.653798800020013,None,9,5,1.696288800012553,81,0,81,0,258.8526328000007,,,,,,258.8339687999978,258.8526328000007,259.849965100002,259.83631719998084,260.50049659999786,down,1,0.653798800020013,None,9,260.50404609998805,260.5162917999842,260.5162917999842,262.21662439999636,5,1.696288800012553,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
82,0,82,up,0,0.955967599991709,None,2,5,0.8968308999901637,82,0,82,0,262.23588709998876,,,,,,262.2168871999893,262.23588709998876,263.2326104999811,263.2190871000057,264.1830677999824,up,0,0.955967599991709,None,2,264.18658469998627,264.2001132000005,264.2001132000005,265.09955959999934,5,0.8968308999901637,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
83,0,83,down,1,0.8925534999871161,None,7,5,1.7467637000081595,83,0,83,0,265.11860719998367,,,,,,265.09974400000647,265.11860719998367,266.1157084000006,266.1020322999975,266.9993246999802,down,1,0.8925534999871161,None,7,267.00272119999863,267.0155812999874,267.0155812999874,268.76608249999117,5,1.7467637000081595,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
84,0,84,up,1,0.6946140000072774,None,0,5.0,1.7148741999990307,84,0,84,0,268.78469400000176,,,,,,268.7663171000022,268.78469400000176,269.78210630000103,269.76838940000744,270.46538869998767,up,1,0.6946140000072774,None,0,270.4674723999924,270.4816339999961,270.4816339999961,272.19910549998167,5.0,1.7148741999990307,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
85,0,85,up,0,0.5745962000219151,None,0,5,0.915286700008437,85,0,85,0,272.21771470000385,,,,,,272.1993579999835,272.21771470000385,273.21516110000084,273.2015754999884,273.7815666999959,up,0,0.5745962000219151,None,0,273.78355880000163,273.79797029998736,273.79797029998736,274.71562189998804,5,0.915286700008437,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
86,0,86,up,1,0.46321429999079555,None,0,5,0.9792237000074238,86,0,86,0,274.7341317999817,,,,,,274.7157821999863,274.7341317999817,275.7311755999981,275.7178464999888,276.18247880000854,up,1,0.46321429999079555,None,0,276.18601249999483,276.19807789998595,276.19807789998595,277.1818387999956,5,0.9792237000074238,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
87,0,87,up,1,0.42870650000986643,None,0,5,0.8622342000016943,87,0,87,0,277.20068819998414,,,,,,277.1820594999881,277.20068819998414,278.19782689999556,278.1839087999833,278.61606759999995,up,1,0.42870650000986643,None,0,278.6197046999878,278.63094879998243,278.63094879998243,279.4981987999927,5,0.8622342000016943,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
88,0,88,down,1,0.7695263999921735,None,-9,5,1.9793132999911904,88,0,88,0,279.51705279998714,,,,,,279.4984181000036,279.51705279998714,280.51439199998276,280.5009182000067,281.2818566999922,down,1,0.7695263999921735,None,-9,281.28541559999576,281.2974600000016,281.2974600000016,283.2811951999902,5,1.9793132999911904,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
89,0,89,down,1,0.4478442000108771,None,9,5,0.884944399993401,89,0,89,0,283.30066859998624,,,,,,283.2813542000076,283.30066859998624,284.2972024999908,284.2837498000008,284.74675079999724,down,1,0.4478442000108771,None,9,284.7481931000075,284.7631518999988,284.7631518999988,285.64725219999673,5,0.884944399993401,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
90,0,90,up,1,1.022704300004989,None,0,5,2.046911800018279,90,0,90,0,285.6664594000031,,,,,,285.6474393999961,285.6664594000031,286.6636381999997,286.650075499987,287.6809146000014,up,1,1.022704300004989,None,0,287.68434700000216,287.6967967999808,287.6967967999808,289.7471399999922,5,2.046911800018279,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
91,0,91,down,1,0.8021438000141643,None,8,5,1.8933284000086132,91,0,91,0,289.76582979998784,,,,,,289.7474794999871,289.76582979998784,290.7630312999827,290.7495212999929,291.56474969998817,down,1,0.8021438000141643,None,8,291.57036849998985,291.5858515999862,291.5858515999862,293.48007150000194,5,1.8933284000086132,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
92,0,92,down,1,0.6163196999987122,None,-10,5,0.9316852999909315,92,0,92,0,293.4990737999906,,,,,,293.48027199998614,293.4990737999906,294.49585509998724,294.4824613999808,295.1135313999839,down,1,0.6163196999987122,None,-10,295.11678759998176,295.1294510999869,295.1294510999869,296.0630372999876,5,0.9316852999909315,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
93,0,93,up,1,0.4802479999780189,None,0,5,0.9790630000061356,93,0,93,0,296.08198529999936,,,,,,296.06322660000296,296.08198529999936,297.0792652000091,297.065600300004,297.5470023000089,up,1,0.4802479999780189,None,0,297.5508928000054,297.5625478999864,297.5625478999864,298.54613589998917,5,0.9790630000061356,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
94,0,94,up,1,0.6882642999989912,None,0,5,1.11317890000646,94,0,94,0,298.5654438000056,,,,,,298.54633539999486,298.5654438000056,299.5623584999994,299.54901429999154,300.246572700009,up,1,0.6882642999989912,None,0,300.24990259998594,300.2625344999833,300.2625344999833,301.37924789998215,5,1.11317890000646,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
95,0,95,up,1,0.6372606999939308,None,0,5,1.846789799979888,95,0,95,0,301.3981492999883,,,,,,301.37946599998395,301.3981492999883,302.3956990999868,302.38212439999916,303.02945460000774,up,1,0.6372606999939308,None,0,303.03286589999334,303.04539439998916,303.04539439998916,304.8957507000014,5,1.846789799979888,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
96,0,96,up,1,0.6902871000056621,None,0,4.011111111111111,2.0133844999945723,96,0,96,0,304.9145473999961,,,,,,304.8959648000018,304.9145473999961,305.91185619999305,305.8981707000057,306.59552599999006,up,1,0.6902871000056621,None,0,306.5989508999919,306.6115811000054,306.6115811000054,308.62923419999424,4.011111111111111,2.0133844999945723,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
97,0,97,down,1,0.7930141000251751,None,-5,5,1.0628404000017326,97,0,97,0,308.6474251000036,,,,,,308.62939980000374,308.6474251000036,309.6444590000028,309.6311330999888,310.4287863000063,down,1,0.7930141000251751,None,-5,310.43257269999594,310.4446498999896,310.4446498999896,311.5118658999854,5,1.0628404000017326,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
98,0,98,up,1,0.6604690999956802,None,0,5,0.9789281999983359,98,0,98,0,311.53115540000726,,,,,,311.5120534999878,311.53115540000726,312.52749439998297,312.5138614999887,313.1786452999804,up,1,0.6604690999956802,None,0,313.1824454999878,313.1941518999811,313.1941518999811,314.1781246000028,5,0.9789281999983359,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
99,0,99,up,1,0.5820372000162024,None,0,4.974074074074074,1.0141915999993216,99,0,99,0,314.19683319999604,,,,,,314.1783269000007,314.19683319999604,315.1940834999841,315.18049589998554,315.7774039999931,up,1,0.5820372000162024,None,0,315.7806719999935,315.79389430000447,315.79389430000447,316.8112032999925,4.974074074074074,1.0141915999993216,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
100,0,100,up,0,0.6545035000017378,None,2,4.003703703703704,2.8634043999772985,100,0,100,0,316.8304806999804,,,,,,316.8113618000061,316.8304806999804,317.82718619998195,317.81344779999927,318.47779360000277,up,0,0.6545035000017378,None,2,318.48110689999885,318.49372679999215,318.49372679999215,321.3606018999999,4.003703703703704,2.8634043999772985,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
101,0,101,up,1,0.9401212000229862,None,0,5,1.4301798000233248,101,0,101,0,321.3800256999966,,,,,,321.36076469998807,321.3800256999966,322.3767484999844,322.36329019998084,323.31080239999574,up,1,0.9401212000229862,None,0,323.3140266999835,323.3266225999978,323.3266225999978,324.7605557999923,5,1.4301798000233248,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
102,0,102,down,0,1.114807900012238,None,0,3.0185185185185186,3.028261900006328,102,0,102,0,324.779195399984,,,,,,324.76074140000856,324.779195399984,325.7768076999928,325.7629531999992,326.89422889999696,down,0,1.114807900012238,None,0,326.89842089999,326.9095265000069,326.9095265000069,329.9429075999942,3.0185185185185186,3.028261900006328,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
103,0,103,up,1,0.8399337999871932,None,0,5.0,1.8623030000017025,103,0,103,0,329.96209049999015,,,,,,329.9431124999828,329.96209049999015,330.95965509998496,330.9460393000045,331.79354089999106,up,1,0.8399337999871932,None,0,331.79756279999856,331.80913489998784,331.80913489998784,333.67623489999096,5.0,1.8623030000017025,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
104,0,104,up,1,0.5552405999915209,None,0,5,0.9804560000193305,104,0,104,0,333.6953555000073,,,,,,333.67656580000767,333.6953555000073,334.692040599999,334.67848609999055,335.242737099994,up,1,0.5552405999915209,None,0,335.2457829999912,335.2588160999876,335.2588160999876,336.24248439999064,5,0.9804560000193305,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
105,0,105,up,1,0.704647999984445,None,0,5,0.9957161000056658,105,0,105,0,336.26147179998225,,,,,,336.2426845000009,336.26147179998225,337.25863299999037,337.2450111999933,337.9591881999804,up,1,0.704647999984445,None,0,337.96324359998107,337.9751581999881,337.9751581999881,338.97580789998756,5,0.9957161000056658,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
106,0,106,down,1,0.5386964000063017,None,8,3.9962962962962965,2.1802404999907594,106,0,106,0,338.99479789999896,,,,,,338.9760591999802,338.99479789999896,339.99155320000136,339.9782836000086,340.52572189999046,down,1,0.5386964000063017,None,8,340.5289395999862,340.5415398000041,340.5415398000041,342.72533139999723,3.9962962962962965,2.1802404999907594,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
107,0,107,down,1,0.6211251000058837,None,6,5,1.7124620999966282,107,0,107,0,342.7443561999826,,,,,,342.72556960000657,342.7443561999826,343.74105310000596,343.72776179999346,344.3590882999997,down,1,0.6211251000058837,None,6,344.3629459000076,344.37450360000366,344.37450360000366,346.0915711999987,5,1.7124620999966282,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
108,0,108,down,1,1.3876760000130162,None,1,5,0.9632181999913882,108,0,108,0,346.11075309998705,,,,,,346.09177679999266,346.11075309998705,347.10748199999216,347.0940159999882,348.4917975999997,down,1,1.3876760000130162,None,1,348.49513559998013,348.50730709999334,348.50730709999334,349.47482209999,5,0.9632181999913882,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
109,0,109,up,1,0.5672556000063196,None,0,5,1.8462069000233896,109,0,109,0,349.49361790000694,,,,,,349.47523169999477,349.49361790000694,350.4908240000077,350.47738120000577,351.05835899998783,up,1,0.5672556000063196,None,0,351.0622834999813,351.0738055999973,351.0738055999973,352.9241503000085,5,1.8462069000233896,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
110,0,110,down,1,0.5999706000147853,None,4,5,2.813681400002679,110,0,110,0,352.94296059999033,,,,,,352.92433769998024,352.94296059999033,353.9405324999825,353.92668800000683,354.54072419999284,down,1,0.5999706000147853,None,4,354.54371679999167,354.55688059999375,354.55688059999375,357.37417369999457,5,2.813681400002679,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
111,0,111,down,1,0.8287873999797739,None,-5,5,1.0615629999956582,111,0,111,0,357.3933027999883,,,,,,357.3743315000029,357.3933027999883,358.3899984000018,358.3764475999924,359.20801380000194,down,1,0.8287873999797739,None,-5,359.212062000006,359.2230688999989,359.2230688999989,360.2901520000014,5,1.0615629999956582,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
112,0,112,up,1,0.7256333000259474,None,0,4.011111111111111,2.046935399994254,112,0,112,0,360.30922019999707,,,,,,360.2905180999951,360.30922019999707,361.30611400000635,361.29231900000013,362.02336130000185,up,1,0.7256333000259474,None,0,362.02676039998187,362.039326099999,362.039326099999,364.08994629999506,4.011111111111111,2.046935399994254,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
113,0,113,down,1,0.6323797999939416,None,-9,5,1.5967984000162687,113,0,113,0,364.1084724999964,,,,,,364.0901644999976,364.1084724999964,365.1060052999819,365.09218380000675,365.73995819999254,down,1,0.6323797999939416,None,-9,365.7433538000041,365.7558616999886,365.7558616999886,367.3560237000056,5,1.5967984000162687,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
114,0,114,down,1,0.6435068999999203,None,4,5,0.9801839999854565,114,0,114,0,367.3749557999836,,,,,,367.35626060000504,367.3749557999836,368.3721241999883,368.3585313000076,369.0060700000031,down,1,0.6435068999999203,None,4,369.00923799999873,369.0220904999878,369.0220904999878,370.00600130000385,5,0.9801839999854565,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
115,0,115,down,1,0.800636800006032,None,3,5,1.7802740999904927,115,0,115,0,370.0246395999857,,,,,,370.0062052999856,370.0246395999857,371.0220074999961,371.00858930000686,371.82249520000187,down,1,0.800636800006032,None,3,371.825637300004,371.83849279998685,371.83849279998685,373.6220360999869,5,1.7802740999904927,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
116,0,116,down,1,0.611223300016718,None,-4,5,0.996091199980583,116,0,116,0,373.641160500003,,,,,,373.62221000000136,373.641160500003,374.638512000005,374.62478379998356,375.23911009999574,down,1,0.611223300016718,None,-4,375.24309420000645,375.2548309999984,375.2548309999984,376.2552089999954,5,0.996091199980583,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
117,0,117,down,1,0.6475623000005726,None,-3,5,1.1329913000226952,117,0,117,0,376.27401979998103,,,,,,376.25547869998263,376.27401979998103,377.2713839999924,377.2579832999909,377.92134319999604,down,1,0.6475623000005726,None,-3,377.922124100005,377.9376298999996,377.9376298999996,379.07157599998754,5,1.1329913000226952,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
118,0,118,down,1,0.6485567000054289,None,-3,5,1.0301623000123072,118,0,118,0,379.09073490000446,,,,,,379.07175609999103,379.09073490000446,380.08785119999084,380.074277000007,380.7383966000052,down,1,0.6485567000054289,None,-3,380.74172190000536,380.7542723999941,380.7542723999941,381.7885723999934,5,1.0301623000123072,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
119,0,119,up,1,0.8751015999878291,None,0,5,1.0293624999758322,119,0,119,0,381.8072223000054,,,,,,381.7887502000085,381.8072223000054,382.80419759999495,382.7907015999954,383.6721375999914,up,1,0.8751015999878291,None,0,383.6760151000053,383.6872626999975,383.6872626999975,384.72105880000163,5,1.0293624999758322,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
